Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
366.774	15:50:24.550	43.462229950	1.272889989	0.608	0.348863	110
367.024	15:50:24.800	43.462229950	1.272889989	0.608	0.348863	110
367.274	15:50:25.050	43.462229950	1.272889989	0.608	0.348863	110
367.524	15:50:25.300	43.462229950	1.272889989	0.608	0.351632	110
367.774	15:50:25.550	43.462229950	1.272889989	0.608	0.351632	110
368.024	15:50:25.800	43.462229950	1.272889989	0.6136	0.351632	110
368.274	15:50:26.050	43.462229950	1.272889989	0.6136	0.351632	110
368.524	15:50:26.300	43.462229950	1.272889989	0.6136	0.351632	110
368.774	15:50:26.550	43.462229950	1.272889989	0.6136	0.351632	109
369.024	15:50:26.800	43.462229950	1.272889989	0.5744	0.351632	109
369.274	15:50:27.050	43.462229950	1.272889989	0.5744	0.351632	109
369.524	15:50:27.300	43.462229950	1.272889989	0.5744	0.351632	109
369.774	15:50:27.550	43.462229950	1.272889989	0.5744	0.351632	109
370.024	15:50:27.800	43.462229950	1.272889989	0.5624	0.351632	109
370.274	15:50:28.050	43.462229950	1.272889989	0.5624	0.351632	109
370.524	15:50:28.300	43.462229950	1.272889989	0.5624	0.348915	109
370.774	15:50:28.550	43.462229950	1.272889989	0.5624	0.348915	109
371.024	15:50:28.800	43.462229950	1.272889989	0.594	0.348915	109
371.274	15:50:29.050	43.462229950	1.272889989	0.594	0.348915	109
371.524	15:50:29.300	43.462229950	1.272889989	0.594	0.348915	109
371.774	15:50:29.550	43.462229950	1.272889989	0.594	0.348915	109
372.024	15:50:29.800	43.462229950	1.272889989	0.586	0.348915	109
372.274	15:50:30.050	43.462229950	1.272889989	0.586	0.348915	109
372.524	15:50:30.300	43.462229950	1.272889989	0.586	0.348915	109
372.774	15:50:30.550	43.462229950	1.272889989	0.586	0.348915	110
373.024	15:50:30.800	43.462229950	1.272889989	0.608	0.348915	110
373.274	15:50:31.050	43.462229950	1.272889989	0.608	0.348915	110
373.524	15:50:31.300	43.462229950	1.272889989	0.608	0.349432	110
373.774	15:50:31.550	43.462229950	1.272889989	0.608	0.349432	110
374.024	15:50:31.800	43.462229950	1.272889989	0.596	0.349432	110
374.274	15:50:32.050	43.462229950	1.272889989	0.596	0.349432	110
374.524	15:50:32.300	43.462229950	1.272889989	0.596	0.349432	110
374.774	15:50:32.550	43.462229950	1.272889989	0.596	0.349432	109
375.024	15:50:32.800	43.462229950	1.272889989	0.596	0.349432	109
375.274	15:50:33.050	43.462229950	1.272889989	0.596	0.349432	109
375.524	15:50:33.300	43.462229950	1.272889989	0.596	0.349432	109
375.774	15:50:33.550	43.462229950	1.272889989	0.596	0.349432	109
376.024	15:50:33.800	43.462229950	1.272889989	0.5804	0.349432	109
376.274	15:50:34.050	43.462229950	1.272889989	0.5804	0.349432	109
376.524	15:50:34.300	43.462229950	1.272889989	0.5804	0.351597	109
376.774	15:50:34.550	43.462229950	1.272889989	0.5804	0.351597	109
377.024	15:50:34.800	43.462229950	1.272889989	0.588	0.351597	109
377.274	15:50:35.050	43.462229950	1.272889989	0.588	0.351597	109
377.524	15:50:35.300	43.462229950	1.272889989	0.588	0.351597	109
377.774	15:50:35.550	43.462229950	1.272889989	0.588	0.351597	109
378.024	15:50:35.800	43.462229950	1.272889989	0.5964	0.351597	109
378.274	15:50:36.050	43.462229950	1.272889989	0.5964	0.351597	109
378.524	15:50:36.300	43.462229950	1.272889989	0.5964	0.351597	109
378.774	15:50:36.550	43.462229950	1.272889989	0.5964	0.351597	109
379.024	15:50:36.800	43.462229950	1.272889989	0.5616	0.351597	109
379.274	15:50:37.050	43.462229950	1.272889989	0.5616	0.351597	109
379.524	15:50:37.300	43.462229950	1.272889989	0.5616	0.353074	109
379.774	15:50:37.550	43.462229950	1.272889989	0.5616	0.353074	109
380.024	15:50:37.800	43.462229950	1.272889989	0.5636	0.353074	109
380.274	15:50:38.050	43.462229950	1.272889989	0.5636	0.353074	109
380.524	15:50:38.300	43.462229950	1.272889989	0.5636	0.353074	109
380.774	15:50:38.550	43.462229950	1.272889989	0.5636	0.353074	109
381.024	15:50:38.800	43.462229950	1.272889989	0.5636	0.353074	109
381.274	15:50:39.050	43.462229950	1.272889989	0.5636	0.353074	109
381.524	15:50:39.300	43.462229950	1.272889989	0.5636	0.353074	109
381.774	15:50:39.550	43.462229950	1.272889989	0.5636	0.353074	109
382.024	15:50:39.800	43.462229950	1.272889989	0.5964	0.353074	109
382.274	15:50:40.050	43.462229950	1.272889989	0.5964	0.353074	109
382.524	15:50:40.300	43.462229950	1.272889989	0.5964	0.352217	109
382.774	15:50:40.550	43.462229950	1.272889989	0.5964	0.352217	109
383.024	15:50:40.800	43.462229950	1.272889989	0.5836	0.352217	109
383.274	15:50:41.050	43.462229950	1.272889989	0.5836	0.352217	109
383.524	15:50:41.300	43.462229950	1.272889989	0.5836	0.352217	109
383.774	15:50:41.550	43.462229950	1.272889989	0.5836	0.352217	109
384.024	15:50:41.800	43.462229950	1.272889989	0.5632	0.352217	109
384.274	15:50:42.050	43.462229950	1.272889989	0.5632	0.352217	109
384.524	15:50:42.300	43.462229950	1.272889989	0.5632	0.352217	109
384.774	15:50:42.550	43.462229950	1.272889989	0.5632	0.352217	109
385.024	15:50:42.800	43.462229950	1.272889989	0.5876	0.352217	109
385.274	15:50:43.050	43.462229950	1.272889989	0.5876	0.352217	109
385.524	15:50:43.300	43.462229950	1.272889989	0.5876	0.351784	109
385.774	15:50:43.550	43.462229950	1.272889989	0.5876	0.351784	109
386.024	15:50:43.800	43.462229950	1.272889989	0.6136	0.351784	109
386.274	15:50:44.050	43.462229950	1.272889989	0.6136	0.351784	109
386.524	15:50:44.300	43.462229950	1.272889989	0.6136	0.351784	109
386.774	15:50:44.550	43.462229950	1.272889989	0.6136	0.351784	109
387.024	15:50:44.800	43.462229950	1.272889989	0.5996	0.351784	109
387.274	15:50:45.050	43.462229950	1.272889989	0.5996	0.351784	109
387.524	15:50:45.300	43.462229950	1.272889989	0.5996	0.351784	109
387.774	15:50:45.550	43.462229950	1.272889989	0.5996	0.351784	109
388.024	15:50:45.800	43.462229950	1.272889989	0.5708	0.351784	109
388.274	15:50:46.050	43.462229950	1.272889989	0.5708	0.351784	109
388.524	15:50:46.300	43.462229950	1.272889989	0.5708	0.347869	109
388.774	15:50:46.550	43.462229950	1.272889989	0.5708	0.347869	109
389.024	15:50:46.800	43.462229950	1.272889989	0.6416	0.347869	109
389.274	15:50:47.050	43.462229950	1.272889989	0.6416	0.347869	109
389.524	15:50:47.300	43.462229950	1.272889989	0.6416	0.347869	109
389.774	15:50:47.550	43.462229950	1.272889989	0.6416	0.347869	109
390.024	15:50:47.800	43.462229950	1.272889989	0.6272	0.347869	109
390.274	15:50:48.050	43.462229950	1.272889989	0.6272	0.347869	109
390.524	15:50:48.300	43.462229950	1.272889989	0.6272	0.347869	109
390.774	15:50:48.550	43.462229950	1.272889989	0.6272	0.347869	109
391.024	15:50:48.800	43.462229950	1.272889989	0.5864	0.347869	109
391.274	15:50:49.050	43.462229950	1.272889989	0.5864	0.347869	109
391.524	15:50:49.300	43.462229950	1.272889989	0.5864	0.356085	109
391.774	15:50:49.550	43.462229950	1.272889989	0.5864	0.356085	109
392.024	15:50:49.800	43.462229950	1.272889989	0.5628	0.356085	109
392.274	15:50:50.050	43.462229950	1.272889989	0.5628	0.356085	109
392.524	15:50:50.300	43.462229950	1.272889989	0.5628	0.356085	109
392.774	15:50:50.550	43.462229950	1.272889989	0.5628	0.356085	109
393.024	15:50:50.800	43.462229950	1.272889989	0.5792	0.356085	109
393.274	15:50:51.050	43.462229950	1.272889989	0.5792	0.356085	109
393.524	15:50:51.300	43.462229950	1.272889989	0.5792	0.356085	109
393.774	15:50:51.550	43.462229950	1.272889989	0.5792	0.356085	109
394.024	15:50:51.800	43.462229950	1.272889989	0.5812	0.356085	109
394.274	15:50:52.050	43.462229950	1.272889989	0.5812	0.356085	109
394.524	15:50:52.300	43.462229950	1.272889989	0.5812	0.353895	109
394.774	15:50:52.550	43.462229950	1.272889989	0.5812	0.353895	109
395.024	15:50:52.800	43.462229950	1.272889989	0.564	0.353895	109
395.274	15:50:53.050	43.462229950	1.272889989	0.564	0.353895	109
395.524	15:50:53.300	43.462229950	1.272889989	0.564	0.353895	109
395.774	15:50:53.550	43.462229950	1.272889989	0.564	0.353895	109
396.024	15:50:53.800	43.462229950	1.272889989	0.5708	0.353895	109
396.274	15:50:54.050	43.462229950	1.272889989	0.5708	0.353895	109
396.524	15:50:54.300	43.462229950	1.272889989	0.5708	0.353895	109
396.774	15:50:54.550	43.462229950	1.272889989	0.5708	0.353895	109
397.024	15:50:54.800	43.462229950	1.272889989	0.5696	0.353895	109
397.274	15:50:55.050	43.462229950	1.272889989	0.5696	0.353895	109
397.524	15:50:55.300	43.462229950	1.272889989	0.5696	0.354918	109
397.774	15:50:55.550	43.462229950	1.272889989	0.5696	0.354918	109
398.024	15:50:55.800	43.462229950	1.272889989	0.5756	0.354918	109
398.274	15:50:56.050	43.462229950	1.272889989	0.5756	0.354918	109
398.524	15:50:56.300	43.462229950	1.272889989	0.5756	0.354918	109
398.774	15:50:56.550	43.462229950	1.272889989	0.5756	0.354918	109
399.024	15:50:56.800	43.462229950	1.272889989	0.5728	0.354918	109
399.274	15:50:57.050	43.462229950	1.272889989	0.5728	0.354918	109
399.524	15:50:57.300	43.462229950	1.272889989	0.5728	0.354918	109
399.774	15:50:57.550	43.462229950	1.272889989	0.5728	0.354918	109
400.024	15:50:57.800	43.462229950	1.272889989	0.5936	0.354918	109
400.274	15:50:58.050	43.462229950	1.272889989	0.5936	0.354918	109
400.524	15:50:58.300	43.462229950	1.272889989	0.5936	0.354166	109
400.774	15:50:58.550	43.462229950	1.272889989	0.5936	0.354166	109
401.024	15:50:58.800	43.462229950	1.272889989	0.5964	0.354166	109
401.274	15:50:59.050	43.462229950	1.272889989	0.5964	0.354166	109
401.524	15:50:59.300	43.462229950	1.272889989	0.5964	0.354166	109
401.774	15:50:59.550	43.462229950	1.272889989	0.5964	0.354166	109
402.024	15:50:59.800	43.462229950	1.272889989	0.6288	0.354166	109
402.274	15:51:0.050	43.462229950	1.272889989	0.6288	0.354166	109
402.524	15:51:0.300	43.462229950	1.272889989	0.6288	0.354166	109
402.774	15:51:0.550	43.462229950	1.272889989	0.6288	0.354166	109
403.024	15:51:0.800	43.462229950	1.272889989	0.5844	0.354166	109
403.274	15:51:1.050	43.462229950	1.272889989	0.5844	0.354166	109
403.524	15:51:1.300	43.462229950	1.272889989	0.5844	0.351388	109
403.774	15:51:1.550	43.462229950	1.272889989	0.5844	0.351388	109
404.024	15:51:1.800	43.462229950	1.272889989	0.6072	0.351388	109
404.274	15:51:2.050	43.462229950	1.272889989	0.6072	0.351388	109
404.524	15:51:2.300	43.462229950	1.272889989	0.6072	0.351388	109
404.774	15:51:2.550	43.462229950	1.272889989	0.6072	0.351388	109
405.024	15:51:2.800	43.462229950	1.272889989	0.5964	0.351388	109
405.274	15:51:3.050	43.462229950	1.272889989	0.5964	0.351388	109
405.524	15:51:3.300	43.462229950	1.272889989	0.5964	0.351388	109
405.774	15:51:3.550	43.462229950	1.272889989	0.5964	0.351388	109
406.024	15:51:3.800	43.462229950	1.272889989	0.6048	0.351388	109
