Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
375.629	15:24:15.561	43.462229950	1.272889989	0.5664	0.32632	113
375.879	15:24:15.811	43.462229950	1.272889989	0.5664	0.32632	113
376.129	15:24:16.061	43.462229950	1.272889989	0.574	0.32632	113
376.379	15:24:16.311	43.462229950	1.272889989	0.574	0.32632	113
376.629	15:24:16.561	43.462229950	1.272889989	0.574	0.321976	113
376.879	15:24:16.811	43.462229950	1.272889989	0.574	0.321976	113
377.129	15:24:17.061	43.462229950	1.272889989	0.6008	0.321976	113
377.379	15:24:17.311	43.462229950	1.272889989	0.6008	0.321976	113
377.629	15:24:17.561	43.462229950	1.272889989	0.6008	0.321976	113
377.879	15:24:17.811	43.462229950	1.272889989	0.6008	0.321976	113
378.129	15:24:18.061	43.462229950	1.272889989	0.5512	0.321976	113
378.379	15:24:18.311	43.462229950	1.272889989	0.5512	0.321976	113
378.629	15:24:18.561	43.462229950	1.272889989	0.5512	0.321976	113
378.879	15:24:18.811	43.462229950	1.272889989	0.5512	0.321976	113
379.129	15:24:19.061	43.462229950	1.272889989	0.5636	0.321976	113
379.379	15:24:19.311	43.462229950	1.272889989	0.5636	0.321976	113
379.629	15:24:19.561	43.462229950	1.272889989	0.5636	0.315629	113
379.879	15:24:19.811	43.462229950	1.272889989	0.5636	0.315629	113
380.129	15:24:20.061	43.462229950	1.272889989	0.5948	0.315629	113
380.379	15:24:20.311	43.462229950	1.272889989	0.5948	0.315629	113
380.629	15:24:20.561	43.462229950	1.272889989	0.5948	0.315629	113
380.879	15:24:20.811	43.462229950	1.272889989	0.5948	0.315629	113
381.129	15:24:21.061	43.462229950	1.272889989	0.5612	0.315629	113
381.379	15:24:21.311	43.462229950	1.272889989	0.5612	0.315629	113
381.629	15:24:21.561	43.462229950	1.272889989	0.5612	0.315629	113
381.879	15:24:21.811	43.462229950	1.272889989	0.5612	0.315629	113
382.129	15:24:22.061	43.462229950	1.272889989	0.5656	0.315629	113
382.379	15:24:22.311	43.462229950	1.272889989	0.5656	0.315629	113
382.629	15:24:22.561	43.462229950	1.272889989	0.5656	0.324093	113
382.879	15:24:22.811	43.462229950	1.272889989	0.5656	0.324093	113
383.129	15:24:23.061	43.462229950	1.272889989	0.6008	0.324093	113
383.379	15:24:23.311	43.462229950	1.272889989	0.6008	0.324093	113
383.629	15:24:23.561	43.462229950	1.272889989	0.6008	0.324093	113
383.879	15:24:23.811	43.462229950	1.272889989	0.6008	0.324093	113
384.129	15:24:24.061	43.462229950	1.272889989	0.576	0.324093	113
384.379	15:24:24.311	43.462229950	1.272889989	0.576	0.324093	113
384.629	15:24:24.561	43.462229950	1.272889989	0.576	0.324093	113
384.879	15:24:24.811	43.462229950	1.272889989	0.576	0.324093	113
385.129	15:24:25.061	43.462229950	1.272889989	0.5656	0.324093	113
385.379	15:24:25.311	43.462229950	1.272889989	0.5656	0.324093	113
385.629	15:24:25.561	43.462229950	1.272889989	0.5656	0.315479	113
385.879	15:24:25.811	43.462229950	1.272889989	0.5656	0.315479	113
386.129	15:24:26.061	43.462229950	1.272889989	0.5656	0.315479	113
386.379	15:24:26.311	43.462229950	1.272889989	0.5656	0.315479	113
386.629	15:24:26.561	43.462229950	1.272889989	0.5656	0.315479	113
386.879	15:24:26.811	43.462229950	1.272889989	0.5656	0.315479	112
