Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply	ROTORCRAFT_FP:thrust
23.123	14:27:24.650	43.462229950	1.272889989	0.247619	0.236842	127	0
23.373	14:27:24.900	43.462229950	1.272889989	0.2	0.236842	127	0
23.623	14:27:25.150	43.462229950	1.272889989	0.2	0.236842	127	0
23.873	14:27:25.400	43.462229950	1.272889989	0.2	0.236842	127	0
24.123	14:27:25.650	43.462229950	1.272889989	0.2	0.236842	127	0
24.373	14:27:25.900	43.462229950	1.272889989	0.2	0.236842	127	0
24.623	14:27:26.150	43.462229950	1.272889989	0.2	0.236842	127	0
24.873	14:27:26.400	43.462229950	1.272889989	0.2	0.236842	127	0
25.123	14:27:26.650	43.462229950	1.272889989	0.2	0.236842	127	0
25.373	14:27:26.900	43.462229950	1.272889989	0.242286	0.236842	127	0
25.623	14:27:27.150	43.462229950	1.272889989	0.242286	0.236842	127	0
25.873	14:27:27.400	43.462229950	1.272889989	0.242286	0.236842	127	0
26.123	14:27:27.650	43.462229950	1.272889989	0.242286	0.236842	127	0
26.373	14:27:27.900	43.462229950	1.272889989	0.242095	0.236842	127	0
26.623	14:27:28.150	43.462229950	1.272889989	0.242095	0.236842	127	0
26.873	14:27:28.400	43.462229950	1.272889989	0.242095	0.236842	127	0
27.123	14:27:28.650	43.462229950	1.272889989	0.242095	0.236842	127	0
27.373	14:27:28.900	43.462229950	1.272889989	0.245333	0.236842	127	0
27.623	14:27:29.150	43.462229950	1.272889989	0.245333	0.236842	127	0
27.873	14:27:29.400	43.462229950	1.272889989	0.245333	0.236842	127	0
28.123	14:27:29.650	43.462229950	1.272889989	0.245333	0.236842	127	0
28.373	14:27:29.900	43.462229950	1.272889989	0.245524	0.236842	127	0
28.623	14:27:30.150	43.462229950	1.272889989	0.245524	0.236842	127	0
28.873	14:27:30.400	43.462229950	1.272889989	0.245524	0.236842	127	0
29.123	14:27:30.650	43.462229950	1.272889989	0.245524	0.236842	127	0
29.373	14:27:30.900	43.462229950	1.272889989	0.245524	0.236842	127	0
29.623	14:27:31.150	43.462229950	1.272889989	0.245524	0.236842	127	0
29.873	14:27:31.400	43.462229950	1.272889989	0.245524	0.236842	127	0
30.123	14:27:31.650	43.462229950	1.272889989	0.245524	0.236842	127	0
30.373	14:27:31.900	43.462229950	1.272889989	0.245524	0.236842	127	0
30.623	14:27:32.150	43.462229950	1.272889989	0.245524	0.236842	127	0
30.873	14:27:32.400	43.462229950	1.272889989	0.245524	0.236842	127	0
31.123	14:27:32.650	43.462229950	1.272889989	0.245524	0.236842	127	0
31.373	14:27:32.900	43.462229950	1.272889989	0.245524	0.236842	127	0
31.623	14:27:33.150	43.462229950	1.272889989	0.245524	0.236842	127	0
31.873	14:27:33.400	43.462229950	1.272889989	0.245524	0.236842	127	0
32.123	14:27:33.650	43.462229950	1.272889989	0.245524	0.236842	127	0
32.373	14:27:33.900	43.462229950	1.272889989	0.245524	0.236842	127	0
32.623	14:27:34.150	43.462229950	1.272889989	0.245524	0.236842	127	0
32.873	14:27:34.400	43.462229950	1.272889989	0.245524	0.236842	127	0
33.123	14:27:34.650	43.462229950	1.272889989	0.245524	0.236842	127	0
33.373	14:27:34.900	43.462229950	1.272889989	0.245524	0.236842	127	0
33.623	14:27:35.150	43.462229950	1.272889989	0.245524	0.236842	127	0
33.873	14:27:35.400	43.462229950	1.272889989	0.245524	0.239474	127	0
34.123	14:27:35.650	43.462229950	1.272889989	0.245524	0.239474	127	0
34.373	14:27:35.900	43.462229950	1.272889989	0.245333	0.239474	127	0
34.623	14:27:36.150	43.462229950	1.272889989	0.245333	0.239474	127	0
34.873	14:27:36.400	43.462229950	1.272889989	0.245333	0.239474	127	0
35.123	14:27:36.650	43.462229950	1.272889989	0.245333	0.239474	127	0
35.373	14:27:36.900	43.462229950	1.272889989	0.245714	0.239474	127	0
35.623	14:27:37.150	43.462229950	1.272889989	0.245714	0.239474	127	0
35.873	14:27:37.400	43.462229950	1.272889989	0.245714	0.239474	127	0
36.123	14:27:37.650	43.462229950	1.272889989	0.245714	0.239474	127	0
36.373	14:27:37.900	43.462229950	1.272889989	0.245524	0.239474	127	0
36.623	14:27:38.150	43.462229950	1.272889989	0.245524	0.239474	127	0
36.873	14:27:38.400	43.462229950	1.272889989	0.245524	0.236842	127	0
37.123	14:27:38.650	43.462229950	1.272889989	0.245524	0.236842	127	0
37.373	14:27:38.900	43.462229950	1.272889989	0.245714	0.236842	127	0
37.623	14:27:39.150	43.462229950	1.272889989	0.245714	0.236842	127	0
37.873	14:27:39.400	43.462229950	1.272889989	0.245714	0.236842	127	0
38.123	14:27:39.650	43.462229950	1.272889989	0.245714	0.236842	127	0
38.373	14:27:39.900	43.462229950	1.272889989	0.245905	0.236842	127	0
38.623	14:27:40.150	43.462229950	1.272889989	0.245905	0.236842	127	0
38.873	14:27:40.400	43.462229950	1.272889989	0.245905	0.236842	127	0
39.123	14:27:40.650	43.462229950	1.272889989	0.245905	0.236842	126	0
39.373	14:27:40.900	43.462229950	1.272889989	0.245524	0.236842	126	0
39.623	14:27:41.150	43.462229950	1.272889989	0.245524	0.236842	126	0
39.873	14:27:41.400	43.462229950	1.272889989	0.245524	0.239474	126	0
40.123	14:27:41.650	43.462229950	1.272889989	0.245524	0.239474	126	0
40.373	14:27:41.900	43.462229950	1.272889989	0.245333	0.239474	126	0
40.623	14:27:42.150	43.462229950	1.272889989	0.245333	0.239474	126	0
40.873	14:27:42.400	43.462229950	1.272889989	0.245333	0.239474	126	0
41.123	14:27:42.650	43.462229950	1.272889989	0.245333	0.239474	126	0
41.373	14:27:42.900	43.462229950	1.272889989	0.245524	0.239474	126	0
41.623	14:27:43.150	43.462229950	1.272889989	0.245524	0.239474	126	0
41.873	14:27:43.400	43.462229950	1.272889989	0.245524	0.239474	126	0
42.123	14:27:43.650	43.462229950	1.272889989	0.245524	0.239474	126	0
42.373	14:27:43.900	43.462229950	1.272889989	0.245524	0.239474	126	0
42.623	14:27:44.150	43.462229950	1.272889989	0.245524	0.239474	126	0
42.873	14:27:44.400	43.462229950	1.272889989	0.245524	0.239474	126	0
43.123	14:27:44.650	43.462229950	1.272889989	0.245524	0.239474	126	0
43.373	14:27:44.900	43.462229950	1.272889989	0.245524	0.239474	126	0
43.623	14:27:45.150	43.462229950	1.272889989	0.245524	0.239474	126	0
43.873	14:27:45.400	43.462229950	1.272889989	0.245524	0.239474	126	0
44.123	14:27:45.650	43.462229950	1.272889989	0.245524	0.239474	126	0
44.373	14:27:45.900	43.462229950	1.272889989	0.245714	0.239474	126	0
44.623	14:27:46.150	43.462229950	1.272889989	0.245714	0.239474	126	0
44.873	14:27:46.400	43.462229950	1.272889989	0.245714	0.239474	126	0
45.123	14:27:46.650	43.462229950	1.272889989	0.245714	0.239474	126	0
45.373	14:27:46.900	43.462229950	1.272889989	0.245714	0.239474	126	0
45.623	14:27:47.150	43.462229950	1.272889989	0.245714	0.239474	126	0
45.873	14:27:47.400	43.462229950	1.272889989	0.245714	0.239474	126	0
46.123	14:27:47.650	43.462229950	1.272889989	0.245714	0.239474	126	0
46.373	14:27:47.900	43.462229950	1.272889989	0.245714	0.239474	126	0
46.623	14:27:48.150	43.462229950	1.272889989	0.245714	0.239474	126	0
46.873	14:27:48.400	43.462229950	1.272889989	0.245714	0.239474	126	0
47.123	14:27:48.650	43.462229950	1.272889989	0.245714	0.239474	126	0
47.373	14:27:48.900	43.462229950	1.272889989	0.245333	0.239474	126	0
47.623	14:27:49.150	43.462229950	1.272889989	0.245333	0.239474	126	-1199
47.873	14:27:49.400	43.462229950	1.272889989	0.245333	0.239474	126	-1199
48.123	14:27:49.650	43.462229950	1.272889989	0.245333	0.239474	126	-1199
48.373	14:27:49.900	43.462229950	1.272889989	0.244381	0.239474	126	-1199
48.623	14:27:50.150	43.462229950	1.272889989	0.244381	0.239474	126	0
48.873	14:27:50.400	43.462229950	1.272889989	0.244381	0.239474	126	0
49.123	14:27:50.650	43.462229950	1.272889989	0.244381	0.239474	126	0
49.373	14:27:50.900	43.462229950	1.272889989	0.245143	0.239474	126	0
49.623	14:27:51.150	43.462229950	1.272889989	0.245143	0.239474	126	0
49.873	14:27:51.400	43.462229950	1.272889989	0.245143	0.239474	126	0
50.123	14:27:51.650	43.462229950	1.272889989	0.245143	0.239474	126	0
50.373	14:27:51.900	43.462229950	1.272889989	0.245143	0.239474	126	0
50.623	14:27:52.150	43.462229950	1.272889989	0.245143	0.239474	126	0
50.873	14:27:52.400	43.462229950	1.272889989	0.245143	0.239474	126	0
51.123	14:27:52.650	43.462229950	1.272889989	0.245143	0.239474	126	0
51.373	14:27:52.900	43.462229950	1.272889989	0.244	0.239474	126	0
51.623	14:27:53.150	43.462229950	1.272889989	0.244	0.239474	126	0
51.873	14:27:53.400	43.462229950	1.272889989	0.244	0.239474	126	0
52.123	14:27:53.650	43.462229950	1.272889989	0.244	0.239474	126	0
52.373	14:27:53.900	43.462229950	1.272889989	0.244571	0.239474	126	0
52.623	14:27:54.150	43.462229950	1.272889989	0.244571	0.239474	126	0
52.873	14:27:54.400	43.462229950	1.272889989	0.244571	0.239474	126	0
53.123	14:27:54.650	43.462229950	1.272889989	0.244571	0.239474	126	0
53.373	14:27:54.900	43.462229950	1.272889989	0.244	0.239474	126	0
53.623	14:27:55.150	43.462229950	1.272889989	0.244	0.239474	126	0
53.873	14:27:55.400	43.462229950	1.272889989	0.244	0.239474	126	0
54.123	14:27:55.650	43.462229950	1.272889989	0.244	0.239474	126	0
54.373	14:27:55.900	43.462229950	1.272889989	0.243429	0.239474	126	0
54.623	14:27:56.150	43.462229950	1.272889989	0.243429	0.239474	126	0
54.873	14:27:56.400	43.462229950	1.272889989	0.243429	0.239474	126	0
55.123	14:27:56.650	43.462229950	1.272889989	0.243429	0.239474	126	0
55.373	14:27:56.900	43.462229950	1.272889989	0.243238	0.239474	126	0
55.623	14:27:57.150	43.462229950	1.272889989	0.243238	0.239474	126	0
55.873	14:27:57.400	43.462229950	1.272889989	0.243238	0.239474	126	0
56.123	14:27:57.650	43.462229950	1.272889989	0.243238	0.239474	126	0
56.373	14:27:57.900	43.462229950	1.272889989	0.243619	0.239474	126	0
56.623	14:27:58.150	43.462229950	1.272889989	0.243619	0.239474	126	0
56.873	14:27:58.400	43.462229950	1.272889989	0.243619	0.239474	126	0
57.123	14:27:58.650	43.462229950	1.272889989	0.243619	0.239474	126	0
57.373	14:27:58.900	43.462229950	1.272889989	0.243429	0.239474	126	0
57.623	14:27:59.150	43.462229950	1.272889989	0.243429	0.239474	126	0
57.873	14:27:59.400	43.462229950	1.272889989	0.243429	0.239474	126	0
58.123	14:27:59.650	43.462229950	1.272889989	0.243429	0.239474	126	0
58.373	14:27:59.900	43.462229950	1.272889989	0.242667	0.239474	126	0
58.623	14:28:0.150	43.462229950	1.272889989	0.242667	0.239474	126	0
58.873	14:28:0.400	43.462229950	1.272889989	0.242667	0.239474	126	0
59.123	14:28:0.650	43.462229950	1.272889989	0.242667	0.239474	126	0
59.373	14:28:0.900	43.462229950	1.272889989	0.243619	0.239474	126	0
59.623	14:28:1.150	43.462229950	1.272889989	0.243619	0.239474	126	0
59.873	14:28:1.400	43.462229950	1.272889989	0.243619	0.239474	126	0
60.123	14:28:1.650	43.462229950	1.272889989	0.243619	0.239474	126	0
60.373	14:28:1.900	43.462229950	1.272889989	0.242857	0.239474	126	0
60.623	14:28:2.150	43.462229950	1.272889989	0.242857	0.239474	126	0
60.873	14:28:2.400	43.462229950	1.272889989	0.242857	0.239474	126	0
61.123	14:28:2.650	43.462229950	1.272889989	0.242857	0.239474	126	0
61.373	14:28:2.900	43.462229950	1.272889989	0.243429	0.239474	126	0
61.623	14:28:3.150	43.462229950	1.272889989	0.243429	0.239474	126	0
61.873	14:28:3.400	43.462229950	1.272889989	0.243429	0.239474	126	0
62.123	14:28:3.650	43.462229950	1.272889989	0.243429	0.239474	126	0
62.373	14:28:3.900	43.462229950	1.272889989	0.242667	0.239474	126	0
62.623	14:28:4.150	43.462229950	1.272889989	0.242667	0.239474	126	0
62.873	14:28:4.400	43.462229950	1.272889989	0.242667	0.239474	126	0
63.123	14:28:4.650	43.462229950	1.272889989	0.242667	0.239474	126	0
63.373	14:28:4.900	43.462229950	1.272889989	0.242857	0.239474	126	0
63.623	14:28:5.150	43.462229950	1.272889989	0.242857	0.239474	126	0
63.873	14:28:5.400	43.462229950	1.272889989	0.242857	0.239474	126	0
64.123	14:28:5.650	43.462229950	1.272889989	0.242857	0.239474	126	0
64.373	14:28:5.900	43.462229950	1.272889989	0.243238	0.239474	126	0
64.623	14:28:6.150	43.462229950	1.272889989	0.243238	0.239474	126	0
64.873	14:28:6.400	43.462229950	1.272889989	0.243238	0.239474	126	0
65.123	14:28:6.650	43.462229950	1.272889989	0.243238	0.239474	126	0
65.373	14:28:6.900	43.462229950	1.272889989	0.243048	0.239474	126	0
65.623	14:28:7.150	43.462229950	1.272889989	0.243048	0.239474	126	0
65.873	14:28:7.400	43.462229950	1.272889989	0.243048	0.239474	126	0
66.123	14:28:7.650	43.462229950	1.272889989	0.243048	0.239474	126	0
66.373	14:28:7.900	43.462229950	1.272889989	0.242857	0.239474	126	0
66.623	14:28:8.150	43.462229950	1.272889989	0.242857	0.239474	126	0
66.873	14:28:8.400	43.462229950	1.272889989	0.242857	0.239474	126	0
67.123	14:28:8.650	43.462229950	1.272889989	0.242857	0.239474	126	0
67.373	14:28:8.900	43.462229950	1.272889989	0.243238	0.239474	126	0
67.623	14:28:9.150	43.462229950	1.272889989	0.243238	0.239474	126	0
67.873	14:28:9.400	43.462229950	1.272889989	0.243238	0.239474	126	0
68.123	14:28:9.650	43.462229950	1.272889989	0.243238	0.239474	126	0
68.373	14:28:9.900	43.462229950	1.272889989	0.244	0.239474	126	0
68.623	14:28:10.150	43.462229950	1.272889989	0.244	0.239474	126	0
68.873	14:28:10.400	43.462229950	1.272889989	0.244	0.239474	126	0
69.123	14:28:10.650	43.462229950	1.272889989	0.244	0.239474	126	0
69.373	14:28:10.900	43.462229950	1.272889989	0.242857	0.239474	126	0
69.623	14:28:11.150	43.462229950	1.272889989	0.242857	0.239474	126	0
69.873	14:28:11.400	43.462229950	1.272889989	0.242857	0.239474	126	0
70.123	14:28:11.650	43.462229950	1.272889989	0.242857	0.239474	126	0
70.373	14:28:11.900	43.462229950	1.272889989	0.243429	0.239474	126	0
70.623	14:28:12.150	43.462229950	1.272889989	0.243429	0.239474	126	0
70.873	14:28:12.400	43.462229950	1.272889989	0.243429	0.239474	126	0
71.123	14:28:12.650	43.462229950	1.272889989	0.243429	0.239474	126	0
71.373	14:28:12.900	43.462229950	1.272889989	0.242095	0.239474	126	0
71.623	14:28:13.150	43.462229950	1.272889989	0.242095	0.239474	126	0
71.873	14:28:13.400	43.462229950	1.272889989	0.242095	0.239474	126	0
72.123	14:28:13.650	43.462229950	1.272889989	0.242095	0.239474	126	0
72.373	14:28:13.900	43.462229950	1.272889989	0.242667	0.239474	126	0
72.623	14:28:14.150	43.462229950	1.272889989	0.242667	0.239474	126	0
72.873	14:28:14.400	43.462229950	1.272889989	0.242667	0.239474	126	0
73.123	14:28:14.650	43.462229950	1.272889989	0.242667	0.239474	126	0
73.373	14:28:14.900	43.462229950	1.272889989	0.242476	0.239474	126	0
73.623	14:28:15.150	43.462229950	1.272889989	0.242476	0.239474	126	8082
73.873	14:28:15.400	43.462229950	1.272889989	0.242476	0.239474	126	8082
74.123	14:28:15.650	43.462229950	1.272889989	0.242476	0.239474	126	8082
74.373	14:28:15.900	43.462229950	1.272889989	0.988571	0.239474	126	8082
74.623	14:28:16.150	43.462229950	1.272889989	0.988571	0.239474	126	2400
74.873	14:28:16.400	43.462229950	1.272889989	0.988571	0.239474	126	2400
75.123	14:28:16.650	43.462229950	1.272889989	0.988571	0.239474	121	2400
75.373	14:28:16.900	43.462229950	1.272889989	0.86	0.239474	121	2400
75.623	14:28:17.150	43.462229950	1.272889989	0.86	0.239474	121	2400
75.873	14:28:17.400	43.462229950	1.272889989	0.86	0.406248	121	2400
76.123	14:28:17.650	43.462229950	1.272889989	0.86	0.406248	121	2400
76.373	14:28:17.900	43.462229950	1.272889989	0.86	0.406248	121	2400
76.623	14:28:18.150	43.462229950	1.272889989	0.86	0.406248	121	3001
76.873	14:28:18.400	43.462229950	1.272889989	0.86	0.406248	121	3001
77.123	14:28:18.650	43.462229950	1.272889989	0.86	0.406248	122	3001
77.373	14:28:18.900	43.462229950	1.272889989	0.86	0.406248	122	3001
77.623	14:28:19.150	43.462229950	1.272889989	0.86	0.406248	122	2400
77.873	14:28:19.400	43.462229950	1.272889989	0.86	0.406248	122	2400
78.123	14:28:19.650	43.462229950	1.272889989	0.86	0.406248	122	2400
78.373	14:28:19.900	43.462229950	1.272889989	0.828571	0.406248	122	2400
78.623	14:28:20.150	43.462229950	1.272889989	0.828571	0.406248	122	3400
78.873	14:28:20.400	43.462229950	1.272889989	0.828571	0.246078	122	3400
79.123	14:28:20.650	43.462229950	1.272889989	0.828571	0.246078	122	3400
79.373	14:28:20.900	43.462229950	1.272889989	0.7872	0.246078	122	3400
79.623	14:28:21.150	43.462229950	1.272889989	0.7872	0.246078	122	3644
79.873	14:28:21.400	43.462229950	1.272889989	0.7872	0.246078	122	3644
80.123	14:28:21.650	43.462229950	1.272889989	0.7872	0.246078	122	3644
80.373	14:28:21.900	43.462229950	1.272889989	0.6288	0.246078	122	3644
80.623	14:28:22.150	43.462229950	1.272889989	0.6288	0.246078	122	3517
80.873	14:28:22.400	43.462229950	1.272889989	0.6288	0.246078	122	3517
81.123	14:28:22.650	43.462229950	1.272889989	0.6288	0.246078	121	3517
81.373	14:28:22.900	43.462229950	1.272889989	0.5652	0.246078	121	3517
81.623	14:28:23.150	43.462229950	1.272889989	0.5652	0.246078	121	3445
81.873	14:28:23.400	43.462229950	1.272889989	0.5652	0.275252	121	3445
82.123	14:28:23.650	43.462229950	1.272889989	0.5652	0.275252	121	3445
82.373	14:28:23.900	43.462229950	1.272889989	0.4848	0.275252	121	3445
82.623	14:28:24.150	43.462229950	1.272889989	0.4848	0.275252	121	3580
82.873	14:28:24.400	43.462229950	1.272889989	0.4848	0.275252	121	3580
83.123	14:28:24.650	43.462229950	1.272889989	0.4848	0.275252	121	3580
83.373	14:28:24.900	43.462229950	1.272889989	0.4568	0.275252	121	3580
83.623	14:28:25.150	43.462229950	1.272889989	0.4568	0.275252	121	3453
83.873	14:28:25.400	43.462229950	1.272889989	0.4568	0.275252	121	3453
84.123	14:28:25.650	43.462229950	1.272889989	0.4568	0.275252	121	3453
84.373	14:28:25.900	43.462229950	1.272889989	0.4456	0.275252	121	3453
84.623	14:28:26.150	43.462229950	1.272889989	0.4456	0.275252	121	3546
84.873	14:28:26.400	43.462229950	1.272889989	0.4456	0.265664	121	3546
85.123	14:28:26.650	43.462229950	1.272889989	0.4456	0.265664	121	3546
85.373	14:28:26.900	43.462229950	1.272889989	0.4564	0.265664	121	3546
