Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply	ROTORCRAFT_FP:thrust
27.315	13:47:29.909	43.462229950	1.272889989	0.242667	0.239474	126	0
27.565	13:47:30.159	43.462229950	1.272889989	0.242667	0.239474	126	0
27.815	13:47:30.409	43.462229950	1.272889989	0.242667	0.239474	126	0
28.065	13:47:30.659	43.462229950	1.272889989	0.242857	0.239474	126	0
28.315	13:47:30.909	43.462229950	1.272889989	0.242857	0.239474	126	0
28.565	13:47:31.159	43.462229950	1.272889989	0.242857	0.239474	126	0
28.815	13:47:31.409	43.462229950	1.272889989	0.242857	0.239474	126	0
29.065	13:47:31.659	43.462229950	1.272889989	0.242857	0.239474	126	0
29.315	13:47:31.909	43.462229950	1.272889989	0.242857	0.239474	126	0
29.565	13:47:32.159	43.462229950	1.272889989	0.242857	0.239474	126	0
29.815	13:47:32.409	43.462229950	1.272889989	0.242857	0.239474	126	0
30.065	13:47:32.659	43.462229950	1.272889989	0.242857	0.239474	126	0
30.315	13:47:32.909	43.462229950	1.272889989	0.242857	0.239474	126	0
30.565	13:47:33.159	43.462229950	1.272889989	0.242857	0.239474	126	0
30.815	13:47:33.409	43.462229950	1.272889989	0.242857	0.239474	126	0
31.065	13:47:33.659	43.462229950	1.272889989	0.242857	0.239474	126	0
31.315	13:47:33.909	43.462229950	1.272889989	0.242857	0.239474	126	0
31.565	13:47:34.159	43.462229950	1.272889989	0.242667	0.239474	126	0
31.815	13:47:34.409	43.462229950	1.272889989	0.242667	0.239474	126	0
32.065	13:47:34.659	43.462229950	1.272889989	0.242667	0.239474	126	0
32.315	13:47:34.909	43.462229950	1.272889989	0.242667	0.239474	126	0
32.565	13:47:35.159	43.462229950	1.272889989	0.242667	0.239474	126	0
32.815	13:47:35.409	43.462229950	1.272889989	0.242667	0.239474	126	0
33.065	13:47:35.659	43.462229950	1.272889989	0.242667	0.239474	126	0
33.315	13:47:35.909	43.462229950	1.272889989	0.242667	0.239474	126	0
33.565	13:47:36.159	43.462229950	1.272889989	0.242667	0.239474	126	0
33.815	13:47:36.409	43.462229950	1.272889989	0.242667	0.239474	126	0
34.065	13:47:36.659	43.462229950	1.272889989	0.242667	0.239474	126	0
34.315	13:47:36.909	43.462229950	1.272889989	0.242667	0.239474	126	0
34.565	13:47:37.159	43.462229950	1.272889989	0.242667	0.239474	126	0
34.815	13:47:37.409	43.462229950	1.272889989	0.242667	0.239474	126	0
35.065	13:47:37.659	43.462229950	1.272889989	0.242667	0.239474	126	0
35.315	13:47:37.909	43.462229950	1.272889989	0.242667	0.239474	126	0
35.565	13:47:38.159	43.462229950	1.272889989	0.242667	0.239474	126	0
35.815	13:47:38.409	43.462229950	1.272889989	0.242667	0.239474	126	0
36.065	13:47:38.659	43.462229950	1.272889989	0.242667	0.239474	126	0
36.315	13:47:38.909	43.462229950	1.272889989	0.242667	0.239474	126	0
36.565	13:47:39.159	43.462229950	1.272889989	0.242667	0.239474	126	0
36.815	13:47:39.409	43.462229950	1.272889989	0.242667	0.239474	126	0
37.065	13:47:39.659	43.462229950	1.272889989	0.242667	0.239474	126	0
37.315	13:47:39.909	43.462229950	1.272889989	0.242667	0.239474	126	0
37.565	13:47:40.159	43.462229950	1.272889989	0.242667	0.239474	126	0
37.815	13:47:40.409	43.462229950	1.272889989	0.242667	0.239474	126	0
38.065	13:47:40.659	43.462229950	1.272889989	0.242667	0.239474	126	0
38.315	13:47:40.909	43.462229950	1.272889989	0.242667	0.239474	126	0
38.565	13:47:41.159	43.462229950	1.272889989	0.242667	0.239474	126	0
38.815	13:47:41.409	43.462229950	1.272889989	0.242667	0.239474	126	0
39.065	13:47:41.659	43.462229950	1.272889989	0.242667	0.239474	126	0
39.315	13:47:41.909	43.462229950	1.272889989	0.242667	0.239474	126	0
39.565	13:47:42.159	43.462229950	1.272889989	0.242667	0.239474	126	0
39.815	13:47:42.409	43.462229950	1.272889989	0.242667	0.239474	126	0
40.065	13:47:42.659	43.462229950	1.272889989	0.242667	0.239474	126	0
40.315	13:47:42.909	43.462229950	1.272889989	0.242667	0.239474	126	0
40.565	13:47:43.159	43.462229950	1.272889989	0.242667	0.239474	126	0
40.815	13:47:43.409	43.462229950	1.272889989	0.242667	0.239474	126	0
41.065	13:47:43.659	43.462229950	1.272889989	0.242667	0.239474	126	0
41.315	13:47:43.909	43.462229950	1.272889989	0.242667	0.239474	126	0
41.565	13:47:44.159	43.462229950	1.272889989	0.242667	0.239474	126	0
41.815	13:47:44.409	43.462229950	1.272889989	0.242667	0.239474	126	0
42.065	13:47:44.659	43.462229950	1.272889989	0.242667	0.239474	126	0
42.315	13:47:44.909	43.462229950	1.272889989	0.242667	0.239474	126	0
42.565	13:47:45.159	43.462229950	1.272889989	0.242667	0.239474	126	0
42.815	13:47:45.409	43.462229950	1.272889989	0.242667	0.239474	126	0
43.065	13:47:45.659	43.462229950	1.272889989	0.242667	0.239474	126	0
43.315	13:47:45.909	43.462229950	1.272889989	0.242667	0.239474	126	0
43.565	13:47:46.159	43.462229950	1.272889989	0.242667	0.239474	126	0
43.815	13:47:46.409	43.462229950	1.272889989	0.242667	0.239474	126	0
44.065	13:47:46.659	43.462229950	1.272889989	0.242667	0.239474	126	0
44.315	13:47:46.909	43.462229950	1.272889989	0.242857	0.239474	126	0
44.565	13:47:47.159	43.462229950	1.272889989	0.242857	0.239474	126	0
44.815	13:47:47.409	43.462229950	1.272889989	0.242857	0.239474	126	0
45.065	13:47:47.659	43.462229950	1.272889989	0.242857	0.239474	126	0
45.315	13:47:47.909	43.462229950	1.272889989	0.242857	0.239474	126	0
45.565	13:47:48.159	43.462229950	1.272889989	0.242857	0.239474	126	0
45.815	13:47:48.409	43.462229950	1.272889989	0.242857	0.239474	126	0
46.065	13:47:48.659	43.462229950	1.272889989	0.242857	0.239474	126	0
46.315	13:47:48.909	43.462229950	1.272889989	0.242857	0.239474	126	0
46.565	13:47:49.159	43.462229950	1.272889989	0.242857	0.239474	126	0
46.815	13:47:49.409	43.462229950	1.272889989	0.242857	0.239474	126	0
47.065	13:47:49.659	43.462229950	1.272889989	0.242857	0.239474	126	0
47.315	13:47:49.909	43.462229950	1.272889989	0.242857	0.239474	126	0
47.565	13:47:50.159	43.462229950	1.272889989	0.242857	0.239474	126	0
47.815	13:47:50.409	43.462229950	1.272889989	0.242857	0.239474	126	0
48.065	13:47:50.659	43.462229950	1.272889989	0.242857	0.239474	126	0
48.315	13:47:50.909	43.462229950	1.272889989	0.242857	0.239474	126	0
48.565	13:47:51.159	43.462229950	1.272889989	0.242857	0.239474	126	0
48.815	13:47:51.409	43.462229950	1.272889989	0.242857	0.239474	126	0
49.065	13:47:51.659	43.462229950	1.272889989	0.242857	0.239474	126	0
49.315	13:47:51.909	43.462229950	1.272889989	0.242857	0.239474	126	0
49.565	13:47:52.159	43.462229950	1.272889989	0.242857	0.239474	126	0
49.815	13:47:52.409	43.462229950	1.272889989	0.242857	0.239474	126	0
50.065	13:47:52.659	43.462229950	1.272889989	0.242857	0.239474	126	0
50.315	13:47:52.909	43.462229950	1.272889989	0.242857	0.239474	126	0
50.565	13:47:53.159	43.462229950	1.272889989	0.242857	0.239474	126	0
50.815	13:47:53.409	43.462229950	1.272889989	0.242857	0.239474	126	0
51.065	13:47:53.659	43.462229950	1.272889989	0.242857	0.239474	126	0
51.315	13:47:53.909	43.462229950	1.272889989	0.242857	0.239474	126	0
51.565	13:47:54.159	43.462229950	1.272889989	0.242857	0.239474	126	0
51.815	13:47:54.409	43.462229950	1.272889989	0.242857	0.239474	126	0
52.065	13:47:54.659	43.462229950	1.272889989	0.242857	0.239474	126	0
52.315	13:47:54.909	43.462229950	1.272889989	0.242667	0.239474	126	0
52.565	13:47:55.159	43.462229950	1.272889989	0.242667	0.239474	126	0
52.815	13:47:55.409	43.462229950	1.272889989	0.242667	0.239474	126	0
53.065	13:47:55.659	43.462229950	1.272889989	0.242667	0.239474	126	0
53.315	13:47:55.909	43.462229950	1.272889989	0.242667	0.239474	126	0
53.565	13:47:56.159	43.462229950	1.272889989	0.242667	0.239474	126	0
53.815	13:47:56.409	43.462229950	1.272889989	0.242667	0.239474	126	0
