Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
214.301	14:11:31.524	43.462229950	1.272889989	0.598	0.439637	110
214.551	14:11:31.774	43.462229950	1.272889989	0.598	0.439637	110
214.801	14:11:32.024	43.462229950	1.272889989	0.598	0.439637	110
215.051	14:11:32.274	43.462229950	1.272889989	0.598	0.439637	110
215.301	14:11:32.524	43.462229950	1.272889989	0.6008	0.439637	110
215.551	14:11:32.774	43.462229950	1.272889989	0.6008	0.439637	110
215.801	14:11:33.024	43.462229950	1.272889989	0.6008	0.439637	110
216.051	14:11:33.274	43.462229950	1.272889989	0.6008	0.439637	110
216.301	14:11:33.524	43.462229950	1.272889989	0.6024	0.439637	110
216.551	14:11:33.774	43.462229950	1.272889989	0.6024	0.439637	110
216.801	14:11:34.024	43.462229950	1.272889989	0.6024	0.431674	110
217.051	14:11:34.274	43.462229950	1.272889989	0.6024	0.431674	109
217.301	14:11:34.524	43.462229950	1.272889989	0.6208	0.431674	109
217.551	14:11:34.774	43.462229950	1.272889989	0.6208	0.431674	109
217.801	14:11:35.024	43.462229950	1.272889989	0.6208	0.431674	109
218.051	14:11:35.274	43.462229950	1.272889989	0.6208	0.431674	109
218.301	14:11:35.524	43.462229950	1.272889989	0.588	0.431674	109
218.551	14:11:35.774	43.462229950	1.272889989	0.588	0.431674	109
218.801	14:11:36.024	43.462229950	1.272889989	0.588	0.431674	109
219.051	14:11:36.274	43.462229950	1.272889989	0.588	0.431674	109
219.301	14:11:36.524	43.462229950	1.272889989	0.588	0.431674	109
219.551	14:11:36.774	43.462229950	1.272889989	0.588	0.431674	109
219.801	14:11:37.024	43.462229950	1.272889989	0.588	0.450249	109
220.051	14:11:37.274	43.462229950	1.272889989	0.588	0.450249	109
220.301	14:11:37.524	43.462229950	1.272889989	0.5292	0.450249	109
220.551	14:11:37.774	43.462229950	1.272889989	0.5292	0.450249	109
220.801	14:11:38.024	43.462229950	1.272889989	0.5292	0.450249	109
221.051	14:11:38.274	43.462229950	1.272889989	0.5292	0.450249	110
221.301	14:11:38.524	43.462229950	1.272889989	0.572	0.450249	110
221.551	14:11:38.774	43.462229950	1.272889989	0.572	0.450249	110
221.801	14:11:39.024	43.462229950	1.272889989	0.572	0.450249	110
222.051	14:11:39.274	43.462229950	1.272889989	0.572	0.450249	110
222.301	14:11:39.524	43.462229950	1.272889989	0.6088	0.450249	110
222.551	14:11:39.774	43.462229950	1.272889989	0.6088	0.450249	110
222.801	14:11:40.024	43.462229950	1.272889989	0.6088	0.440035	110
223.051	14:11:40.274	43.462229950	1.272889989	0.6088	0.440035	109
223.301	14:11:40.524	43.462229950	1.272889989	0.5828	0.440035	109
223.551	14:11:40.774	43.462229950	1.272889989	0.5828	0.440035	109
223.801	14:11:41.024	43.462229950	1.272889989	0.5828	0.440035	109
224.051	14:11:41.274	43.462229950	1.272889989	0.5828	0.440035	109
224.301	14:11:41.524	43.462229950	1.272889989	0.5828	0.440035	109
224.551	14:11:41.774	43.462229950	1.272889989	0.5828	0.440035	109
224.801	14:11:42.024	43.462229950	1.272889989	0.5828	0.440035	109
225.051	14:11:42.274	43.462229950	1.272889989	0.5828	0.440035	109
225.301	14:11:42.524	43.462229950	1.272889989	0.5768	0.440035	109
225.551	14:11:42.774	43.462229950	1.272889989	0.5768	0.440035	109
225.801	14:11:43.024	43.462229950	1.272889989	0.5768	0.443011	109
226.051	14:11:43.274	43.462229950	1.272889989	0.5768	0.443011	109
226.301	14:11:43.524	43.462229950	1.272889989	0.5384	0.443011	109
226.551	14:11:43.774	43.462229950	1.272889989	0.5384	0.443011	109
226.801	14:11:44.024	43.462229950	1.272889989	0.5384	0.443011	109
227.051	14:11:44.274	43.462229950	1.272889989	0.5384	0.443011	109
227.301	14:11:44.524	43.462229950	1.272889989	0.568	0.443011	109
227.551	14:11:44.774	43.462229950	1.272889989	0.568	0.443011	109
227.801	14:11:45.024	43.462229950	1.272889989	0.568	0.443011	109
228.051	14:11:45.274	43.462229950	1.272889989	0.568	0.443011	109
228.301	14:11:45.524	43.462229950	1.272889989	0.5776	0.443011	109
228.551	14:11:45.774	43.462229950	1.272889989	0.5776	0.443011	109
228.801	14:11:46.024	43.462229950	1.272889989	0.5776	0.450438	109
229.051	14:11:46.274	43.462229950	1.272889989	0.5776	0.450438	109
229.301	14:11:46.524	43.462229950	1.272889989	0.5556	0.450438	109
229.551	14:11:46.774	43.462229950	1.272889989	0.5556	0.450438	109
229.801	14:11:47.024	43.462229950	1.272889989	0.5556	0.450438	109
230.051	14:11:47.274	43.462229950	1.272889989	0.5556	0.450438	109
230.301	14:11:47.524	43.462229950	1.272889989	0.57	0.450438	109
230.551	14:11:47.774	43.462229950	1.272889989	0.57	0.450438	109
230.801	14:11:48.024	43.462229950	1.272889989	0.57	0.450438	109
231.051	14:11:48.274	43.462229950	1.272889989	0.57	0.450438	109
231.301	14:11:48.524	43.462229950	1.272889989	0.5928	0.450438	109
231.551	14:11:48.774	43.462229950	1.272889989	0.5928	0.450438	109
231.801	14:11:49.024	43.462229950	1.272889989	0.5928	0.459914	109
232.051	14:11:49.274	43.462229950	1.272889989	0.5928	0.459914	109
232.301	14:11:49.524	43.462229950	1.272889989	0.486	0.459914	109
232.551	14:11:49.774	43.462229950	1.272889989	0.486	0.459914	109
232.801	14:11:50.024	43.462229950	1.272889989	0.486	0.459914	109
233.051	14:11:50.274	43.462229950	1.272889989	0.486	0.459914	109
233.301	14:11:50.524	43.462229950	1.272889989	0.5612	0.459914	109
233.551	14:11:50.774	43.462229950	1.272889989	0.5612	0.459914	109
233.801	14:11:51.024	43.462229950	1.272889989	0.5612	0.459914	109
234.051	14:11:51.274	43.462229950	1.272889989	0.5612	0.459914	109
234.301	14:11:51.524	43.462229950	1.272889989	0.582	0.459914	109
234.551	14:11:51.774	43.462229950	1.272889989	0.582	0.459914	109
234.801	14:11:52.024	43.462229950	1.272889989	0.582	0.43555	109
235.051	14:11:52.274	43.462229950	1.272889989	0.582	0.43555	109
235.301	14:11:52.524	43.462229950	1.272889989	0.6216	0.43555	109
235.551	14:11:52.774	43.462229950	1.272889989	0.6216	0.43555	109
235.801	14:11:53.024	43.462229950	1.272889989	0.6216	0.43555	109
236.051	14:11:53.274	43.462229950	1.272889989	0.6216	0.43555	109
236.301	14:11:53.524	43.462229950	1.272889989	0.6192	0.43555	109
236.551	14:11:53.774	43.462229950	1.272889989	0.6192	0.43555	109
236.801	14:11:54.024	43.462229950	1.272889989	0.6192	0.43555	109
237.051	14:11:54.274	43.462229950	1.272889989	0.6192	0.43555	109
237.301	14:11:54.524	43.462229950	1.272889989	0.612	0.43555	109
237.551	14:11:54.774	43.462229950	1.272889989	0.612	0.43555	109
237.801	14:11:55.024	43.462229950	1.272889989	0.612	0.439233	109
238.051	14:11:55.274	43.462229950	1.272889989	0.612	0.439233	109
238.301	14:11:55.524	43.462229950	1.272889989	0.5828	0.439233	109
238.551	14:11:55.774	43.462229950	1.272889989	0.5828	0.439233	109
238.801	14:11:56.024	43.462229950	1.272889989	0.5828	0.439233	109
239.051	14:11:56.274	43.462229950	1.272889989	0.5828	0.439233	109
239.301	14:11:56.524	43.462229950	1.272889989	0.5848	0.439233	109
239.551	14:11:56.774	43.462229950	1.272889989	0.5848	0.439233	109
239.801	14:11:57.024	43.462229950	1.272889989	0.5848	0.439233	109
240.051	14:11:57.274	43.462229950	1.272889989	0.5848	0.439233	109
240.301	14:11:57.524	43.462229950	1.272889989	0.5864	0.439233	109
240.551	14:11:57.774	43.462229950	1.272889989	0.5864	0.439233	109
240.801	14:11:58.024	43.462229950	1.272889989	0.5864	0.439233	109
241.051	14:11:58.274	43.462229950	1.272889989	0.5864	0.439233	109
241.301	14:11:58.524	43.462229950	1.272889989	0.594	0.439233	109
241.551	14:11:58.774	43.462229950	1.272889989	0.594	0.439233	109
241.801	14:11:59.024	43.462229950	1.272889989	0.594	0.439233	109
242.051	14:11:59.274	43.462229950	1.272889989	0.594	0.439233	109
242.301	14:11:59.524	43.462229950	1.272889989	0.5664	0.439233	109
242.551	14:11:59.774	43.462229950	1.272889989	0.5664	0.439233	109
242.801	14:12:0.024	43.462229950	1.272889989	0.5664	0.439233	109
243.051	14:12:0.274	43.462229950	1.272889989	0.5664	0.439233	109
243.301	14:12:0.524	43.462229950	1.272889989	0.5764	0.439233	109
243.551	14:12:0.774	43.462229950	1.272889989	0.5764	0.439233	109
243.801	14:12:1.024	43.462229950	1.272889989	0.5764	0.423758	109
244.051	14:12:1.274	43.462229950	1.272889989	0.5764	0.423758	109
244.301	14:12:1.524	43.462229950	1.272889989	0.564	0.423758	109
244.551	14:12:1.774	43.462229950	1.272889989	0.564	0.423758	109
244.801	14:12:2.024	43.462229950	1.272889989	0.564	0.423758	109
245.051	14:12:2.274	43.462229950	1.272889989	0.564	0.423758	109
245.301	14:12:2.524	43.462229950	1.272889989	0.5228	0.423758	109
245.551	14:12:2.774	43.462229950	1.272889989	0.5228	0.423758	109
245.801	14:12:3.024	43.462229950	1.272889989	0.5228	0.423758	109
246.051	14:12:3.274	43.462229950	1.272889989	0.5228	0.423758	109
246.301	14:12:3.524	43.462229950	1.272889989	0.5812	0.423758	109
246.551	14:12:3.774	43.462229950	1.272889989	0.5812	0.423758	109
246.801	14:12:4.024	43.462229950	1.272889989	0.5812	0.459512	109
247.051	14:12:4.274	43.462229950	1.272889989	0.5812	0.459512	109
247.301	14:12:4.524	43.462229950	1.272889989	0.5728	0.459512	109
247.551	14:12:4.774	43.462229950	1.272889989	0.5728	0.459512	109
247.801	14:12:5.024	43.462229950	1.272889989	0.5728	0.459512	109
248.051	14:12:5.274	43.462229950	1.272889989	0.5728	0.459512	109
248.301	14:12:5.524	43.462229950	1.272889989	0.5252	0.459512	109
248.551	14:12:5.774	43.462229950	1.272889989	0.5252	0.459512	109
248.801	14:12:6.024	43.462229950	1.272889989	0.5252	0.459512	109
249.051	14:12:6.274	43.462229950	1.272889989	0.5252	0.459512	109
249.301	14:12:6.524	43.462229950	1.272889989	0.5564	0.459512	109
249.551	14:12:6.774	43.462229950	1.272889989	0.5564	0.459512	109
249.801	14:12:7.024	43.462229950	1.272889989	0.5564	0.465047	109
250.051	14:12:7.274	43.462229950	1.272889989	0.5564	0.465047	109
250.301	14:12:7.524	43.462229950	1.272889989	0.5852	0.465047	109
250.551	14:12:7.774	43.462229950	1.272889989	0.5852	0.465047	109
250.801	14:12:8.024	43.462229950	1.272889989	0.5852	0.465047	109
251.051	14:12:8.274	43.462229950	1.272889989	0.5852	0.465047	109
251.301	14:12:8.524	43.462229950	1.272889989	0.558	0.465047	109
251.551	14:12:8.774	43.462229950	1.272889989	0.558	0.465047	109
251.801	14:12:9.024	43.462229950	1.272889989	0.558	0.465047	109
252.051	14:12:9.274	43.462229950	1.272889989	0.558	0.465047	109
252.301	14:12:9.524	43.462229950	1.272889989	0.6504	0.465047	109
252.551	14:12:9.774	43.462229950	1.272889989	0.6504	0.465047	109
252.801	14:12:10.024	43.462229950	1.272889989	0.6504	0.443673	109
253.051	14:12:10.274	43.462229950	1.272889989	0.6504	0.443673	108
253.301	14:12:10.524	43.462229950	1.272889989	0.7192	0.443673	108
253.551	14:12:10.774	43.462229950	1.272889989	0.7192	0.443673	108
253.801	14:12:11.024	43.462229950	1.272889989	0.7192	0.443673	108
254.051	14:12:11.274	43.462229950	1.272889989	0.7192	0.443673	108
254.301	14:12:11.524	43.462229950	1.272889989	0.6872	0.443673	108
254.551	14:12:11.774	43.462229950	1.272889989	0.6872	0.443673	108
254.801	14:12:12.024	43.462229950	1.272889989	0.6872	0.443673	108
255.051	14:12:12.274	43.462229950	1.272889989	0.6872	0.443673	109
255.301	14:12:12.524	43.462229950	1.272889989	0.5964	0.443673	109
255.551	14:12:12.774	43.462229950	1.272889989	0.5964	0.443673	109
255.801	14:12:13.024	43.462229950	1.272889989	0.5964	0.451185	109
256.051	14:12:13.274	43.462229950	1.272889989	0.5964	0.451185	109
256.301	14:12:13.524	43.462229950	1.272889989	0.5916	0.451185	109
256.551	14:12:13.774	43.462229950	1.272889989	0.5916	0.451185	109
256.801	14:12:14.024	43.462229950	1.272889989	0.5916	0.451185	109
257.051	14:12:14.274	43.462229950	1.272889989	0.5916	0.451185	109
257.301	14:12:14.524	43.462229950	1.272889989	0.5916	0.451185	109
257.551	14:12:14.774	43.462229950	1.272889989	0.5916	0.451185	109
257.801	14:12:15.024	43.462229950	1.272889989	0.5916	0.451185	109
258.051	14:12:15.274	43.462229950	1.272889989	0.5916	0.451185	109
258.301	14:12:15.524	43.462229950	1.272889989	0.6208	0.451185	109
258.551	14:12:15.774	43.462229950	1.272889989	0.6208	0.451185	109
258.801	14:12:16.024	43.462229950	1.272889989	0.6208	0.438304	109
259.051	14:12:16.274	43.462229950	1.272889989	0.6208	0.438304	108
259.301	14:12:16.524	43.462229950	1.272889989	0.5984	0.438304	108
259.551	14:12:16.774	43.462229950	1.272889989	0.5984	0.438304	108
259.801	14:12:17.024	43.462229950	1.272889989	0.5984	0.438304	108
260.051	14:12:17.274	43.462229950	1.272889989	0.5984	0.438304	108
260.301	14:12:17.524	43.462229950	1.272889989	0.5996	0.438304	108
260.551	14:12:17.774	43.462229950	1.272889989	0.5996	0.438304	108
260.801	14:12:18.024	43.462229950	1.272889989	0.5996	0.438304	108
261.051	14:12:18.274	43.462229950	1.272889989	0.5996	0.438304	109
261.301	14:12:18.524	43.462229950	1.272889989	0.592	0.438304	109
261.551	14:12:18.774	43.462229950	1.272889989	0.592	0.438304	109
261.801	14:12:19.024	43.462229950	1.272889989	0.592	0.449239	109
262.051	14:12:19.274	43.462229950	1.272889989	0.592	0.449239	109
262.301	14:12:19.524	43.462229950	1.272889989	0.5332	0.449239	109
262.551	14:12:19.774	43.462229950	1.272889989	0.5332	0.449239	109
262.801	14:12:20.024	43.462229950	1.272889989	0.5332	0.449239	109
263.051	14:12:20.274	43.462229950	1.272889989	0.5332	0.449239	108
263.301	14:12:20.524	43.462229950	1.272889989	0.5352	0.449239	108
263.551	14:12:20.774	43.462229950	1.272889989	0.5352	0.449239	108
263.801	14:12:21.024	43.462229950	1.272889989	0.5352	0.449239	108
264.051	14:12:21.274	43.462229950	1.272889989	0.5352	0.449239	108
264.301	14:12:21.524	43.462229950	1.272889989	0.5688	0.449239	108
264.551	14:12:21.774	43.462229950	1.272889989	0.5688	0.449239	108
264.801	14:12:22.024	43.462229950	1.272889989	0.5688	0.419687	108
265.051	14:12:22.274	43.462229950	1.272889989	0.5688	0.419687	108
265.301	14:12:22.524	43.462229950	1.272889989	0.5988	0.419687	108
265.551	14:12:22.774	43.462229950	1.272889989	0.5988	0.419687	108
265.801	14:12:23.024	43.462229950	1.272889989	0.5988	0.419687	108
266.051	14:12:23.274	43.462229950	1.272889989	0.5988	0.419687	108
266.301	14:12:23.524	43.462229950	1.272889989	0.5592	0.419687	108
266.551	14:12:23.774	43.462229950	1.272889989	0.5592	0.419687	108
266.801	14:12:24.024	43.462229950	1.272889989	0.5592	0.419687	108
267.051	14:12:24.274	43.462229950	1.272889989	0.5592	0.419687	108
267.301	14:12:24.524	43.462229950	1.272889989	0.59	0.419687	108
267.551	14:12:24.774	43.462229950	1.272889989	0.59	0.419687	108
267.801	14:12:25.024	43.462229950	1.272889989	0.59	0.454355	108
268.051	14:12:25.274	43.462229950	1.272889989	0.59	0.454355	108
268.301	14:12:25.524	43.462229950	1.272889989	0.5868	0.454355	108
268.551	14:12:25.774	43.462229950	1.272889989	0.5868	0.454355	108
268.801	14:12:26.024	43.462229950	1.272889989	0.5868	0.454355	108
269.051	14:12:26.274	43.462229950	1.272889989	0.5868	0.454355	108
269.301	14:12:26.524	43.462229950	1.272889989	0.5676	0.454355	108
269.551	14:12:26.774	43.462229950	1.272889989	0.5676	0.454355	108
269.801	14:12:27.024	43.462229950	1.272889989	0.5676	0.454355	108
270.051	14:12:27.274	43.462229950	1.272889989	0.5676	0.454355	108
270.301	14:12:27.524	43.462229950	1.272889989	0.6304	0.454355	108
270.551	14:12:27.774	43.462229950	1.272889989	0.6304	0.454355	108
270.801	14:12:28.024	43.462229950	1.272889989	0.6304	0.457656	108
271.051	14:12:28.274	43.462229950	1.272889989	0.6304	0.457656	109
271.301	14:12:28.524	43.462229950	1.272889989	0.6256	0.457656	109
271.551	14:12:28.774	43.462229950	1.272889989	0.6256	0.457656	109
271.801	14:12:29.024	43.462229950	1.272889989	0.6256	0.457656	109
272.051	14:12:29.274	43.462229950	1.272889989	0.6256	0.457656	109
272.301	14:12:29.524	43.462229950	1.272889989	0.5496	0.457656	109
272.551	14:12:29.774	43.462229950	1.272889989	0.5496	0.457656	109
272.801	14:12:30.024	43.462229950	1.272889989	0.5496	0.457656	109
273.051	14:12:30.274	43.462229950	1.272889989	0.5496	0.457656	108
273.301	14:12:30.524	43.462229950	1.272889989	0.5872	0.457656	108
273.551	14:12:30.774	43.462229950	1.272889989	0.5872	0.457656	108
273.801	14:12:31.024	43.462229950	1.272889989	0.5872	0.448186	108
274.051	14:12:31.274	43.462229950	1.272889989	0.5872	0.448186	108
274.301	14:12:31.524	43.462229950	1.272889989	0.5564	0.448186	108
274.551	14:12:31.774	43.462229950	1.272889989	0.5564	0.448186	108
274.801	14:12:32.024	43.462229950	1.272889989	0.5564	0.448186	108
275.051	14:12:32.274	43.462229950	1.272889989	0.5564	0.448186	108
275.301	14:12:32.524	43.462229950	1.272889989	0.5612	0.448186	108
275.551	14:12:32.774	43.462229950	1.272889989	0.5612	0.448186	108
275.801	14:12:33.024	43.462229950	1.272889989	0.5612	0.448186	108
276.051	14:12:33.274	43.462229950	1.272889989	0.5612	0.448186	108
276.301	14:12:33.524	43.462229950	1.272889989	0.5508	0.448186	108
276.551	14:12:33.774	43.462229950	1.272889989	0.5508	0.448186	108
276.801	14:12:34.024	43.462229950	1.272889989	0.5508	0.445513	108
277.051	14:12:34.274	43.462229950	1.272889989	0.5508	0.445513	108
277.301	14:12:34.524	43.462229950	1.272889989	0.5648	0.445513	108
277.551	14:12:34.774	43.462229950	1.272889989	0.5648	0.445513	108
277.801	14:12:35.024	43.462229950	1.272889989	0.5648	0.445513	108
278.051	14:12:35.274	43.462229950	1.272889989	0.5648	0.445513	108
278.301	14:12:35.524	43.462229950	1.272889989	0.6256	0.445513	108
278.551	14:12:35.774	43.462229950	1.272889989	0.6256	0.445513	108
278.801	14:12:36.024	43.462229950	1.272889989	0.6256	0.445513	108
279.051	14:12:36.274	43.462229950	1.272889989	0.6256	0.445513	108
279.301	14:12:36.524	43.462229950	1.272889989	0.582	0.445513	108
279.551	14:12:36.774	43.462229950	1.272889989	0.582	0.445513	108
279.801	14:12:37.024	43.462229950	1.272889989	0.582	0.453946	108
280.051	14:12:37.274	43.462229950	1.272889989	0.582	0.453946	108
280.301	14:12:37.524	43.462229950	1.272889989	0.582	0.453946	108
280.551	14:12:37.774	43.462229950	1.272889989	0.582	0.453946	108
280.801	14:12:38.024	43.462229950	1.272889989	0.582	0.453946	108
281.051	14:12:38.274	43.462229950	1.272889989	0.582	0.453946	108
281.301	14:12:38.524	43.462229950	1.272889989	0.5928	0.453946	108
281.551	14:12:38.774	43.462229950	1.272889989	0.5928	0.453946	108
281.801	14:12:39.024	43.462229950	1.272889989	0.5928	0.453946	108
282.051	14:12:39.274	43.462229950	1.272889989	0.5928	0.453946	108
282.301	14:12:39.524	43.462229950	1.272889989	0.6032	0.453946	108
282.551	14:12:39.774	43.462229950	1.272889989	0.6032	0.453946	108
282.801	14:12:40.024	43.462229950	1.272889989	0.6032	0.445255	108
283.051	14:12:40.274	43.462229950	1.272889989	0.6032	0.445255	108
283.301	14:12:40.524	43.462229950	1.272889989	0.6176	0.445255	108
