Time	UTC	GPS_lat(deg)	GPS_long(deg)
56.224	14:44:20.224	43.462229950	1.272889989
56.474	14:44:20.474	43.462229950	1.272889989
56.724	14:44:20.724	43.462229950	1.272889989
56.974	14:44:20.974	43.462229950	1.272889989
57.224	14:44:21.224	43.462229950	1.272889989
57.474	14:44:21.474	43.462229950	1.272889989
57.724	14:44:21.724	43.462229950	1.272889989
57.974	14:44:21.974	43.462229950	1.272889989
58.224	14:44:22.224	43.462229950	1.272889989
58.474	14:44:22.474	43.462229950	1.272889989
58.724	14:44:22.724	43.462229950	1.272889989
58.974	14:44:22.974	43.462229950	1.272889989
59.224	14:44:23.224	43.462229950	1.272889989
59.474	14:44:23.474	43.462229950	1.272889989
59.724	14:44:23.724	43.462229950	1.272889989
59.974	14:44:23.974	43.462229950	1.272889989
60.224	14:44:24.224	43.462229950	1.272889989
60.474	14:44:24.474	43.462229950	1.272889989
60.724	14:44:24.724	43.462229950	1.272889989
60.974	14:44:24.974	43.462229950	1.272889989
61.224	14:44:25.224	43.462229950	1.272889989
61.474	14:44:25.474	43.462229950	1.272889989
61.724	14:44:25.724	43.462229950	1.272889989
61.974	14:44:25.974	43.462229950	1.272889989
62.224	14:44:26.224	43.462229950	1.272889989
62.474	14:44:26.474	43.462229950	1.272889989
62.724	14:44:26.724	43.462229950	1.272889989
62.974	14:44:26.974	43.462229950	1.272889989
63.224	14:44:27.224	43.462229950	1.272889989
63.474	14:44:27.474	43.462229950	1.272889989
63.724	14:44:27.724	43.462229950	1.272889989
63.974	14:44:27.974	43.462229950	1.272889989
64.224	14:44:28.224	43.462229950	1.272889989
64.474	14:44:28.474	43.462229950	1.272889989
64.724	14:44:28.724	43.462229950	1.272889989
64.974	14:44:28.974	43.462229950	1.272889989
65.224	14:44:29.224	43.462229950	1.272889989
65.474	14:44:29.474	43.462229950	1.272889989
65.724	14:44:29.724	43.462229950	1.272889989
65.974	14:44:29.974	43.462229950	1.272889989
66.224	14:44:30.224	43.462229950	1.272889989
66.474	14:44:30.474	43.462229950	1.272889989
66.724	14:44:30.724	43.462229950	1.272889989
66.974	14:44:30.974	43.462229950	1.272889989
67.224	14:44:31.224	43.462229950	1.272889989
67.474	14:44:31.474	43.462229950	1.272889989
67.724	14:44:31.724	43.462229950	1.272889989
67.974	14:44:31.974	43.462229950	1.272889989
68.224	14:44:32.224	43.462229950	1.272889989
68.474	14:44:32.474	43.462229950	1.272889989
68.724	14:44:32.724	43.462229950	1.272889989
68.974	14:44:32.974	43.462229950	1.272889989
69.224	14:44:33.224	43.462229950	1.272889989
69.474	14:44:33.474	43.462229950	1.272889989
69.724	14:44:33.724	43.462229950	1.272889989
69.974	14:44:33.974	43.462229950	1.272889989
70.224	14:44:34.224	43.462229950	1.272889989
70.474	14:44:34.474	43.462229950	1.272889989
70.724	14:44:34.724	43.462229950	1.272889989
70.974	14:44:34.974	43.462229950	1.272889989
71.224	14:44:35.224	43.462229950	1.272889989
71.474	14:44:35.474	43.462229950	1.272889989
71.724	14:44:35.724	43.462229950	1.272889989
71.974	14:44:35.974	43.462229950	1.272889989
72.224	14:44:36.224	43.462229950	1.272889989
72.474	14:44:36.474	43.462229950	1.272889989
72.724	14:44:36.724	43.462229950	1.272889989
72.974	14:44:36.974	43.462229950	1.272889989
73.224	14:44:37.224	43.462229950	1.272889989
73.474	14:44:37.474	43.462229950	1.272889989
73.724	14:44:37.724	43.462229950	1.272889989
73.974	14:44:37.974	43.462229950	1.272889989
74.224	14:44:38.224	43.462229950	1.272889989
74.474	14:44:38.474	43.462229950	1.272889989
74.724	14:44:38.724	43.462229950	1.272889989
74.974	14:44:38.974	43.462229950	1.272889989
75.224	14:44:39.224	43.462229950	1.272889989
75.474	14:44:39.474	43.462229950	1.272889989
75.724	14:44:39.724	43.462229950	1.272889989
75.974	14:44:39.974	43.462229950	1.272889989
76.224	14:44:40.224	43.462229950	1.272889989
76.474	14:44:40.474	43.462229950	1.272889989
76.724	14:44:40.724	43.462229950	1.272889989
76.974	14:44:40.974	43.462229950	1.272889989
77.224	14:44:41.224	43.462229950	1.272889989
77.474	14:44:41.474	43.462229950	1.272889989
77.724	14:44:41.724	43.462229950	1.272889989
77.974	14:44:41.974	43.462229950	1.272889989
78.224	14:44:42.224	43.462229950	1.272889989
78.474	14:44:42.474	43.462229950	1.272889989
78.724	14:44:42.724	43.462229950	1.272889989
78.974	14:44:42.974	43.462229950	1.272889989
79.224	14:44:43.224	43.462229950	1.272889989
79.474	14:44:43.474	43.462229950	1.272889989
79.724	14:44:43.724	43.462229950	1.272889989
79.974	14:44:43.974	43.462229950	1.272889989
80.224	14:44:44.224	43.462229950	1.272889989
80.474	14:44:44.474	43.462229950	1.272889989
80.724	14:44:44.724	43.462229950	1.272889989
80.974	14:44:44.974	43.462229950	1.272889989
81.224	14:44:45.224	43.462229950	1.272889989
81.474	14:44:45.474	43.462229950	1.272889989
81.724	14:44:45.724	43.462229950	1.272889989
81.974	14:44:45.974	43.462229950	1.272889989
82.224	14:44:46.224	43.462229950	1.272889989
82.474	14:44:46.474	43.462229950	1.272889989
82.724	14:44:46.724	43.462229950	1.272889989
82.974	14:44:46.974	43.462229950	1.272889989
83.224	14:44:47.224	43.462229950	1.272889989
83.474	14:44:47.474	43.462229950	1.272889989
83.724	14:44:47.724	43.462229950	1.272889989
83.974	14:44:47.974	43.462229950	1.272889989
84.224	14:44:48.224	43.462229950	1.272889989
84.474	14:44:48.474	43.462229950	1.272889989
84.724	14:44:48.724	43.462229950	1.272889989
84.974	14:44:48.974	43.462229950	1.272889989
85.224	14:44:49.224	43.462229950	1.272889989
85.474	14:44:49.474	43.462229950	1.272889989
85.724	14:44:49.724	43.462229950	1.272889989
85.974	14:44:49.974	43.462229950	1.272889989
86.224	14:44:50.224	43.462229950	1.272889989
86.474	14:44:50.474	43.462229950	1.272889989
86.724	14:44:50.724	43.462229950	1.272889989
86.974	14:44:50.974	43.462229950	1.272889989
87.224	14:44:51.224	43.462229950	1.272889989
87.474	14:44:51.474	43.462229950	1.272889989
87.724	14:44:51.724	43.462229950	1.272889989
87.974	14:44:51.974	43.462229950	1.272889989
88.224	14:44:52.224	43.462229950	1.272889989
88.474	14:44:52.474	43.462229950	1.272889989
88.724	14:44:52.724	43.462229950	1.272889989
88.974	14:44:52.974	43.462229950	1.272889989
89.224	14:44:53.224	43.462229950	1.272889989
89.474	14:44:53.474	43.462229950	1.272889989
89.724	14:44:53.724	43.462229950	1.272889989
89.974	14:44:53.974	43.462229950	1.272889989
90.224	14:44:54.224	43.462229950	1.272889989
90.474	14:44:54.474	43.462229950	1.272889989
90.724	14:44:54.724	43.462229950	1.272889989
90.974	14:44:54.974	43.462229950	1.272889989
91.224	14:44:55.224	43.462229950	1.272889989
91.474	14:44:55.474	43.462229950	1.272889989
91.724	14:44:55.724	43.462229950	1.272889989
91.974	14:44:55.974	43.462229950	1.272889989
92.224	14:44:56.224	43.462229950	1.272889989
92.474	14:44:56.474	43.462229950	1.272889989
92.724	14:44:56.724	43.462229950	1.272889989
92.974	14:44:56.974	43.462229950	1.272889989
93.224	14:44:57.224	43.462229950	1.272889989
93.474	14:44:57.474	43.462229950	1.272889989
93.724	14:44:57.724	43.462229950	1.272889989
93.974	14:44:57.974	43.462229950	1.272889989
94.224	14:44:58.224	43.462229950	1.272889989
94.474	14:44:58.474	43.462229950	1.272889989
94.724	14:44:58.724	43.462229950	1.272889989
94.974	14:44:58.974	43.462229950	1.272889989
95.224	14:44:59.224	43.462229950	1.272889989
95.474	14:44:59.474	43.462229950	1.272889989
95.724	14:44:59.724	43.462229950	1.272889989
95.974	14:44:59.974	43.462229950	1.272889989
96.224	14:45:0.224	43.462229950	1.272889989
96.474	14:45:0.474	43.462229950	1.272889989
96.724	14:45:0.724	43.462229950	1.272889989
96.974	14:45:0.974	43.462229950	1.272889989
97.224	14:45:1.224	43.462229950	1.272889989
97.474	14:45:1.474	43.462229950	1.272889989
97.724	14:45:1.724	43.462229950	1.272889989
97.974	14:45:1.974	43.462229950	1.272889989
98.224	14:45:2.224	43.462229950	1.272889989
98.474	14:45:2.474	43.462229950	1.272889989
98.724	14:45:2.724	43.462229950	1.272889989
98.974	14:45:2.974	43.462229950	1.272889989
99.224	14:45:3.224	43.462229950	1.272889989
99.474	14:45:3.474	43.462229950	1.272889989
99.724	14:45:3.724	43.462229950	1.272889989
99.974	14:45:3.974	43.462229950	1.272889989
100.224	14:45:4.224	43.462229950	1.272889989
100.474	14:45:4.474	43.462229950	1.272889989
100.724	14:45:4.724	43.462229950	1.272889989
100.974	14:45:4.974	43.462229950	1.272889989
101.224	14:45:5.224	43.462229950	1.272889989
101.474	14:45:5.474	43.462229950	1.272889989
101.724	14:45:5.724	43.462229950	1.272889989
101.974	14:45:5.974	43.462229950	1.272889989
102.224	14:45:6.224	43.462229950	1.272889989
102.474	14:45:6.474	43.462229950	1.272889989
102.724	14:45:6.724	43.462229950	1.272889989
102.974	14:45:6.974	43.462229950	1.272889989
103.224	14:45:7.224	43.462229950	1.272889989
103.474	14:45:7.474	43.462229950	1.272889989
103.724	14:45:7.724	43.462229950	1.272889989
103.974	14:45:7.974	43.462229950	1.272889989
104.224	14:45:8.224	43.462229950	1.272889989
104.474	14:45:8.474	43.462229950	1.272889989
104.724	14:45:8.724	43.462229950	1.272889989
104.974	14:45:8.974	43.462229950	1.272889989
105.224	14:45:9.224	43.462229950	1.272889989
105.474	14:45:9.474	43.462229950	1.272889989
105.724	14:45:9.724	43.462229950	1.272889989
105.974	14:45:9.974	43.462229950	1.272889989
106.224	14:45:10.224	43.462229950	1.272889989
106.474	14:45:10.474	43.462229950	1.272889989
106.724	14:45:10.724	43.462229950	1.272889989
106.974	14:45:10.974	43.462229950	1.272889989
107.224	14:45:11.224	43.462229950	1.272889989
107.474	14:45:11.474	43.462229950	1.272889989
107.724	14:45:11.724	43.462229950	1.272889989
107.974	14:45:11.974	43.462229950	1.272889989
108.224	14:45:12.224	43.462229950	1.272889989
108.474	14:45:12.474	43.462229950	1.272889989
108.724	14:45:12.724	43.462229950	1.272889989
108.974	14:45:12.974	43.462229950	1.272889989
109.224	14:45:13.224	43.462229950	1.272889989
109.474	14:45:13.474	43.462229950	1.272889989
109.724	14:45:13.724	43.462229950	1.272889989
109.974	14:45:13.974	43.462229950	1.272889989
110.224	14:45:14.224	43.462229950	1.272889989
110.474	14:45:14.474	43.462229950	1.272889989
110.724	14:45:14.724	43.462229950	1.272889989
110.974	14:45:14.974	43.462229950	1.272889989
111.224	14:45:15.224	43.462229950	1.272889989
111.474	14:45:15.474	43.462229950	1.272889989
111.724	14:45:15.724	43.462229950	1.272889989
111.974	14:45:15.974	43.462229950	1.272889989
112.224	14:45:16.224	43.462229950	1.272889989
112.474	14:45:16.474	43.462229950	1.272889989
112.724	14:45:16.724	43.462229950	1.272889989
112.974	14:45:16.974	43.462229950	1.272889989
113.224	14:45:17.224	43.462229950	1.272889989
113.474	14:45:17.474	43.462229950	1.272889989
113.724	14:45:17.724	43.462229950	1.272889989
113.974	14:45:17.974	43.462229950	1.272889989
114.224	14:45:18.224	43.462229950	1.272889989
114.474	14:45:18.474	43.462229950	1.272889989
114.724	14:45:18.724	43.462229950	1.272889989
114.974	14:45:18.974	43.462229950	1.272889989
115.224	14:45:19.224	43.462229950	1.272889989
115.474	14:45:19.474	43.462229950	1.272889989
115.724	14:45:19.724	43.462229950	1.272889989
115.974	14:45:19.974	43.462229950	1.272889989
116.224	14:45:20.224	43.462229950	1.272889989
116.474	14:45:20.474	43.462229950	1.272889989
116.724	14:45:20.724	43.462229950	1.272889989
116.974	14:45:20.974	43.462229950	1.272889989
117.224	14:45:21.224	43.462229950	1.272889989
117.474	14:45:21.474	43.462229950	1.272889989
117.724	14:45:21.724	43.462229950	1.272889989
117.974	14:45:21.974	43.462229950	1.272889989
118.224	14:45:22.224	43.462229950	1.272889989
118.474	14:45:22.474	43.462229950	1.272889989
118.724	14:45:22.724	43.462229950	1.272889989
118.974	14:45:22.974	43.462229950	1.272889989
119.224	14:45:23.224	43.462229950	1.272889989
119.474	14:45:23.474	43.462229950	1.272889989
119.724	14:45:23.724	43.462229950	1.272889989
119.974	14:45:23.974	43.462229950	1.272889989
120.224	14:45:24.224	43.462229950	1.272889989
120.474	14:45:24.474	43.462229950	1.272889989
120.724	14:45:24.724	43.462229950	1.272889989
120.974	14:45:24.974	43.462229950	1.272889989
121.224	14:45:25.224	43.462229950	1.272889989
121.474	14:45:25.474	43.462229950	1.272889989
121.724	14:45:25.724	43.462229950	1.272889989
121.974	14:45:25.974	43.462229950	1.272889989
122.224	14:45:26.224	43.462229950	1.272889989
122.474	14:45:26.474	43.462229950	1.272889989
122.724	14:45:26.724	43.462229950	1.272889989
122.974	14:45:26.974	43.462229950	1.272889989
123.224	14:45:27.224	43.462229950	1.272889989
123.474	14:45:27.474	43.462229950	1.272889989
123.724	14:45:27.724	43.462229950	1.272889989
123.974	14:45:27.974	43.462229950	1.272889989
124.224	14:45:28.224	43.462229950	1.272889989
124.474	14:45:28.474	43.462229950	1.272889989
124.724	14:45:28.724	43.462229950	1.272889989
124.974	14:45:28.974	43.462229950	1.272889989
125.224	14:45:29.224	43.462229950	1.272889989
125.474	14:45:29.474	43.462229950	1.272889989
125.724	14:45:29.724	43.462229950	1.272889989
125.974	14:45:29.974	43.462229950	1.272889989
126.224	14:45:30.224	43.462229950	1.272889989
126.474	14:45:30.474	43.462229950	1.272889989
126.724	14:45:30.724	43.462229950	1.272889989
126.974	14:45:30.974	43.462229950	1.272889989
127.224	14:45:31.224	43.462229950	1.272889989
127.474	14:45:31.474	43.462229950	1.272889989
127.724	14:45:31.724	43.462229950	1.272889989
127.974	14:45:31.974	43.462229950	1.272889989
128.224	14:45:32.224	43.462229950	1.272889989
128.474	14:45:32.474	43.462229950	1.272889989
128.724	14:45:32.724	43.462229950	1.272889989
128.974	14:45:32.974	43.462229950	1.272889989
129.224	14:45:33.224	43.462229950	1.272889989
129.474	14:45:33.474	43.462229950	1.272889989
129.724	14:45:33.724	43.462229950	1.272889989
129.974	14:45:33.974	43.462229950	1.272889989
130.224	14:45:34.224	43.462229950	1.272889989
130.474	14:45:34.474	43.462229950	1.272889989
130.724	14:45:34.724	43.462229950	1.272889989
130.974	14:45:34.974	43.462229950	1.272889989
131.224	14:45:35.224	43.462229950	1.272889989
131.474	14:45:35.474	43.462229950	1.272889989
131.724	14:45:35.724	43.462229950	1.272889989
131.974	14:45:35.974	43.462229950	1.272889989
132.224	14:45:36.224	43.462229950	1.272889989
132.474	14:45:36.474	43.462229950	1.272889989
132.724	14:45:36.724	43.462229950	1.272889989
132.974	14:45:36.974	43.462229950	1.272889989
133.224	14:45:37.224	43.462229950	1.272889989
133.474	14:45:37.474	43.462229950	1.272889989
133.724	14:45:37.724	43.462229950	1.272889989
133.974	14:45:37.974	43.462229950	1.272889989
134.224	14:45:38.224	43.462229950	1.272889989
134.474	14:45:38.474	43.462229950	1.272889989
134.724	14:45:38.724	43.462229950	1.272889989
134.974	14:45:38.974	43.462229950	1.272889989
135.224	14:45:39.224	43.462229950	1.272889989
135.474	14:45:39.474	43.462229950	1.272889989
135.724	14:45:39.724	43.462229950	1.272889989
135.974	14:45:39.974	43.462229950	1.272889989
136.224	14:45:40.224	43.462229950	1.272889989
136.474	14:45:40.474	43.462229950	1.272889989
136.724	14:45:40.724	43.462229950	1.272889989
136.974	14:45:40.974	43.462229950	1.272889989
137.224	14:45:41.224	43.462229950	1.272889989
137.474	14:45:41.474	43.462229950	1.272889989
137.724	14:45:41.724	43.462229950	1.272889989
137.974	14:45:41.974	43.462229950	1.272889989
138.224	14:45:42.224	43.462229950	1.272889989
138.474	14:45:42.474	43.462229950	1.272889989
138.724	14:45:42.724	43.462229950	1.272889989
138.974	14:45:42.974	43.462229950	1.272889989
139.224	14:45:43.224	43.462229950	1.272889989
139.474	14:45:43.474	43.462229950	1.272889989
139.724	14:45:43.724	43.462229950	1.272889989
139.974	14:45:43.974	43.462229950	1.272889989
140.224	14:45:44.224	43.462229950	1.272889989
140.474	14:45:44.474	43.462229950	1.272889989
140.724	14:45:44.724	43.462229950	1.272889989
140.974	14:45:44.974	43.462229950	1.272889989
141.224	14:45:45.224	43.462229950	1.272889989
141.474	14:45:45.474	43.462229950	1.272889989
141.724	14:45:45.724	43.462229950	1.272889989
141.974	14:45:45.974	43.462229950	1.272889989
142.224	14:45:46.224	43.462229950	1.272889989
142.474	14:45:46.474	43.462229950	1.272889989
142.724	14:45:46.724	43.462229950	1.272889989
142.974	14:45:46.974	43.462229950	1.272889989
143.224	14:45:47.224	43.462229950	1.272889989
143.474	14:45:47.474	43.462229950	1.272889989
143.724	14:45:47.724	43.462229950	1.272889989
143.974	14:45:47.974	43.462229950	1.272889989
144.224	14:45:48.224	43.462229950	1.272889989
144.474	14:45:48.474	43.462229950	1.272889989
144.724	14:45:48.724	43.462229950	1.272889989
144.974	14:45:48.974	43.462229950	1.272889989
145.224	14:45:49.224	43.462229950	1.272889989
145.474	14:45:49.474	43.462229950	1.272889989
145.724	14:45:49.724	43.462229950	1.272889989
145.974	14:45:49.974	43.462229950	1.272889989
146.224	14:45:50.224	43.462229950	1.272889989
146.474	14:45:50.474	43.462229950	1.272889989
146.724	14:45:50.724	43.462229950	1.272889989
146.974	14:45:50.974	43.462229950	1.272889989
147.224	14:45:51.224	43.462229950	1.272889989
147.474	14:45:51.474	43.462229950	1.272889989
147.724	14:45:51.724	43.462229950	1.272889989
147.974	14:45:51.974	43.462229950	1.272889989
148.224	14:45:52.224	43.462229950	1.272889989
148.474	14:45:52.474	43.462229950	1.272889989
148.724	14:45:52.724	43.462229950	1.272889989
148.974	14:45:52.974	43.462229950	1.272889989
149.224	14:45:53.224	43.462229950	1.272889989
149.474	14:45:53.474	43.462229950	1.272889989
149.724	14:45:53.724	43.462229950	1.272889989
149.974	14:45:53.974	43.462229950	1.272889989
150.224	14:45:54.224	43.462229950	1.272889989
150.474	14:45:54.474	43.462229950	1.272889989
150.724	14:45:54.724	43.462229950	1.272889989
150.974	14:45:54.974	43.462229950	1.272889989
151.224	14:45:55.224	43.462229950	1.272889989
151.474	14:45:55.474	43.462229950	1.272889989
151.724	14:45:55.724	43.462229950	1.272889989
151.974	14:45:55.974	43.462229950	1.272889989
152.224	14:45:56.224	43.462229950	1.272889989
152.474	14:45:56.474	43.462229950	1.272889989
152.724	14:45:56.724	43.462229950	1.272889989
152.974	14:45:56.974	43.462229950	1.272889989
153.224	14:45:57.224	43.462229950	1.272889989
153.474	14:45:57.474	43.462229950	1.272889989
153.724	14:45:57.724	43.462229950	1.272889989
153.974	14:45:57.974	43.462229950	1.272889989
154.224	14:45:58.224	43.462229950	1.272889989
154.474	14:45:58.474	43.462229950	1.272889989
154.724	14:45:58.724	43.462229950	1.272889989
154.974	14:45:58.974	43.462229950	1.272889989
155.224	14:45:59.224	43.462229950	1.272889989
155.474	14:45:59.474	43.462229950	1.272889989
155.724	14:45:59.724	43.462229950	1.272889989
155.974	14:45:59.974	43.462229950	1.272889989
156.224	14:46:0.224	43.462229950	1.272889989
156.474	14:46:0.474	43.462229950	1.272889989
156.724	14:46:0.724	43.462229950	1.272889989
156.974	14:46:0.974	43.462229950	1.272889989
157.224	14:46:1.224	43.462229950	1.272889989
157.474	14:46:1.474	43.462229950	1.272889989
157.724	14:46:1.724	43.462229950	1.272889989
157.974	14:46:1.974	43.462229950	1.272889989
158.224	14:46:2.224	43.462229950	1.272889989
158.474	14:46:2.474	43.462229950	1.272889989
158.724	14:46:2.724	43.462229950	1.272889989
158.974	14:46:2.974	43.462229950	1.272889989
159.224	14:46:3.224	43.462229950	1.272889989
159.474	14:46:3.474	43.462229950	1.272889989
159.724	14:46:3.724	43.462229950	1.272889989
159.974	14:46:3.974	43.462229950	1.272889989
160.224	14:46:4.224	43.462229950	1.272889989
160.474	14:46:4.474	43.462229950	1.272889989
160.724	14:46:4.724	43.462229950	1.272889989
160.974	14:46:4.974	43.462229950	1.272889989
161.224	14:46:5.224	43.462229950	1.272889989
161.474	14:46:5.474	43.462229950	1.272889989
161.724	14:46:5.724	43.462229950	1.272889989
161.974	14:46:5.974	43.462229950	1.272889989
162.224	14:46:6.224	43.462229950	1.272889989
162.474	14:46:6.474	43.462229950	1.272889989
162.724	14:46:6.724	43.462229950	1.272889989
162.974	14:46:6.974	43.462229950	1.272889989
163.224	14:46:7.224	43.462229950	1.272889989
163.474	14:46:7.474	43.462229950	1.272889989
163.724	14:46:7.724	43.462229950	1.272889989
163.974	14:46:7.974	43.462229950	1.272889989
164.224	14:46:8.224	43.462229950	1.272889989
164.474	14:46:8.474	43.462229950	1.272889989
164.724	14:46:8.724	43.462229950	1.272889989
164.974	14:46:8.974	43.462229950	1.272889989
165.224	14:46:9.224	43.462229950	1.272889989
165.474	14:46:9.474	43.462229950	1.272889989
165.724	14:46:9.724	43.462229950	1.272889989
165.974	14:46:9.974	43.462229950	1.272889989
166.224	14:46:10.224	43.462229950	1.272889989
