Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_IR_ADC:ir_distance	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply
40.724	09:07:25.513	43.462229950	1.272889989	0.222095	0.279149	122
40.974	09:07:25.763	43.462229950	1.272889989	0.222095	0.279149	122
41.224	09:07:26.013	43.462229950	1.272889989	0.221714	0.279149	122
41.474	09:07:26.263	43.462229950	1.272889989	0.221714	0.279149	122
41.724	09:07:26.513	43.462229950	1.272889989	0.221714	0.279149	122
41.974	09:07:26.763	43.462229950	1.272889989	0.221714	0.279149	122
42.224	09:07:27.013	43.462229950	1.272889989	0.221524	0.279149	122
42.474	09:07:27.263	43.462229950	1.272889989	0.221524	0.279149	122
42.724	09:07:27.513	43.462229950	1.272889989	0.221524	0.283446	122
42.974	09:07:27.763	43.462229950	1.272889989	0.221524	0.283446	122
43.224	09:07:28.013	43.462229950	1.272889989	0.221333	0.283446	122
43.474	09:07:28.263	43.462229950	1.272889989	0.221333	0.283446	122
43.724	09:07:28.513	43.462229950	1.272889989	0.221333	0.283446	122
43.974	09:07:28.763	43.462229950	1.272889989	0.221333	0.283446	122
44.224	09:07:29.013	43.462229950	1.272889989	0.221905	0.283446	122
44.474	09:07:29.263	43.462229950	1.272889989	0.221905	0.283446	122
44.724	09:07:29.513	43.462229950	1.272889989	0.221905	0.283446	122
44.974	09:07:29.763	43.462229950	1.272889989	0.221905	0.283446	122
45.224	09:07:30.013	43.462229950	1.272889989	0.221524	0.283446	122
45.474	09:07:30.263	43.462229950	1.272889989	0.221524	0.283446	122
45.724	09:07:30.513	43.462229950	1.272889989	0.221524	0.28779	122
45.974	09:07:30.763	43.462229950	1.272889989	0.221714	0.28779	122
46.224	09:07:31.013	43.462229950	1.272889989	0.221714	0.28779	122
46.474	09:07:31.263	43.462229950	1.272889989	0.221714	0.28779	122
46.724	09:07:31.513	43.462229950	1.272889989	0.221714	0.28779	122
46.974	09:07:31.763	43.462229950	1.272889989	0.221905	0.28779	122
47.224	09:07:32.013	43.462229950	1.272889989	0.221905	0.28779	122
47.474	09:07:32.263	43.462229950	1.272889989	0.221905	0.28779	122
47.724	09:07:32.513	43.462229950	1.272889989	0.221905	0.28779	122
47.974	09:07:32.763	43.462229950	1.272889989	0.221905	0.28779	122
48.224	09:07:33.013	43.462229950	1.272889989	0.221905	0.28779	122
48.474	09:07:33.263	43.462229950	1.272889989	0.221905	0.28779	122
48.724	09:07:33.513	43.462229950	1.272889989	0.221905	0.292087	122
48.974	09:07:33.763	43.462229950	1.272889989	0.221714	0.292087	122
49.224	09:07:34.013	43.462229950	1.272889989	0.221714	0.292087	122
49.474	09:07:34.263	43.462229950	1.272889989	0.221714	0.292087	122
49.724	09:07:34.513	43.462229950	1.272889989	0.221714	0.292087	122
49.974	09:07:34.763	43.462229950	1.272889989	0.221333	0.292087	122
50.224	09:07:35.013	43.462229950	1.272889989	0.221333	0.292087	122
50.474	09:07:35.263	43.462229950	1.272889989	0.221333	0.292087	122
50.724	09:07:35.513	43.462229950	1.272889989	0.221333	0.292087	122
50.974	09:07:35.763	43.462229950	1.272889989	0.220762	0.292087	122
51.224	09:07:36.013	43.462229950	1.272889989	0.220762	0.292087	122
51.474	09:07:36.263	43.462229950	1.272889989	0.220762	0.292087	122
51.724	09:07:36.513	43.462229950	1.272889989	0.220762	0.296383	122
51.974	09:07:36.763	43.462229950	1.272889989	0.221714	0.296383	122
52.224	09:07:37.013	43.462229950	1.272889989	0.221714	0.296383	122
52.474	09:07:37.263	43.462229950	1.272889989	0.221714	0.296383	122
52.724	09:07:37.513	43.462229950	1.272889989	0.221714	0.296383	122
52.974	09:07:37.763	43.462229950	1.272889989	0.221524	0.296383	122
53.224	09:07:38.013	43.462229950	1.272889989	0.221524	0.296383	122
53.474	09:07:38.263	43.462229950	1.272889989	0.221524	0.296383	122
53.724	09:07:38.513	43.462229950	1.272889989	0.221524	0.296383	122
53.974	09:07:38.763	43.462229950	1.272889989	0.221524	0.296383	122
54.224	09:07:39.013	43.462229950	1.272889989	0.221524	0.296383	122
54.474	09:07:39.263	43.462229950	1.272889989	0.221524	0.296383	122
54.724	09:07:39.513	43.462229950	1.272889989	0.221524	0.300728	122
54.974	09:07:39.763	43.462229950	1.272889989	0.222095	0.300728	122
55.224	09:07:40.013	43.462229950	1.272889989	0.222095	0.300728	122
55.474	09:07:40.263	43.462229950	1.272889989	0.222095	0.300728	122
55.724	09:07:40.513	43.462229950	1.272889989	0.222095	0.300728	122
55.974	09:07:40.763	43.462229950	1.272889989	0.221714	0.300728	122
56.224	09:07:41.013	43.462229950	1.272889989	0.221714	0.300728	122
56.474	09:07:41.263	43.462229950	1.272889989	0.221714	0.300728	122
56.724	09:07:41.513	43.462229950	1.272889989	0.221714	0.300728	122
56.974	09:07:41.763	43.462229950	1.272889989	0.221524	0.300728	122
57.224	09:07:42.013	43.462229950	1.272889989	0.221524	0.300728	122
57.474	09:07:42.263	43.462229950	1.272889989	0.221524	0.300728	122
57.724	09:07:42.513	43.462229950	1.272889989	0.221524	0.305024	122
57.974	09:07:42.763	43.462229950	1.272889989	0.221524	0.305024	122
58.224	09:07:43.013	43.462229950	1.272889989	0.221905	0.305024	122
58.474	09:07:43.263	43.462229950	1.272889989	0.221905	0.305024	122
58.724	09:07:43.513	43.462229950	1.272889989	0.221905	0.305024	122
58.974	09:07:43.763	43.462229950	1.272889989	0.221905	0.305024	122
59.224	09:07:44.013	43.462229950	1.272889989	0.221714	0.305024	122
59.474	09:07:44.263	43.462229950	1.272889989	0.221714	0.305024	122
59.724	09:07:44.513	43.462229950	1.272889989	0.221714	0.305024	122
59.974	09:07:44.763	43.462229950	1.272889989	0.221714	0.305024	122
60.224	09:07:45.013	43.462229950	1.272889989	0.221333	0.305024	122
60.474	09:07:45.263	43.462229950	1.272889989	0.221333	0.305024	122
60.724	09:07:45.513	43.462229950	1.272889989	0.221333	0.309321	122
60.974	09:07:45.763	43.462229950	1.272889989	0.221333	0.309321	122
61.224	09:07:46.013	43.462229950	1.272889989	0.221714	0.309321	122
61.474	09:07:46.263	43.462229950	1.272889989	0.221714	0.309321	122
61.724	09:07:46.513	43.462229950	1.272889989	0.221714	0.309321	122
61.974	09:07:46.763	43.462229950	1.272889989	0.221714	0.309321	122
62.224	09:07:47.013	43.462229950	1.272889989	0.222095	0.309321	122
62.474	09:07:47.263	43.462229950	1.272889989	0.222095	0.309321	122
62.724	09:07:47.513	43.462229950	1.272889989	0.222095	0.309321	122
62.974	09:07:47.763	43.462229950	1.272889989	0.222095	0.309321	122
63.224	09:07:48.013	43.462229950	1.272889989	0.221905	0.309321	122
63.474	09:07:48.263	43.462229950	1.272889989	0.221905	0.309321	122
63.724	09:07:48.513	43.462229950	1.272889989	0.221905	0.313665	122
63.974	09:07:48.763	43.462229950	1.272889989	0.221905	0.313665	122
64.224	09:07:49.013	43.462229950	1.272889989	0.221714	0.313665	122
64.474	09:07:49.263	43.462229950	1.272889989	0.221714	0.313665	122
64.724	09:07:49.513	43.462229950	1.272889989	0.221714	0.313665	122
64.974	09:07:49.763	43.462229950	1.272889989	0.221714	0.313665	122
65.224	09:07:50.013	43.462229950	1.272889989	0.221524	0.313665	122
65.474	09:07:50.263	43.462229950	1.272889989	0.221524	0.313665	122
65.724	09:07:50.513	43.462229950	1.272889989	0.221524	0.313665	122
65.974	09:07:50.763	43.462229950	1.272889989	0.221524	0.313665	122
66.224	09:07:51.013	43.462229950	1.272889989	0.221333	0.313665	122
66.474	09:07:51.263	43.462229950	1.272889989	0.221333	0.313665	122
66.724	09:07:51.513	43.462229950	1.272889989	0.221333	0.317962	122
66.974	09:07:51.763	43.462229950	1.272889989	0.221333	0.317962	122
67.224	09:07:52.013	43.462229950	1.272889989	0.221905	0.317962	122
67.474	09:07:52.263	43.462229950	1.272889989	0.221905	0.317962	122
67.724	09:07:52.513	43.462229950	1.272889989	0.221905	0.317962	122
67.974	09:07:52.763	43.462229950	1.272889989	0.221905	0.317962	122
68.224	09:07:53.013	43.462229950	1.272889989	0.221905	0.317962	122
68.474	09:07:53.263	43.462229950	1.272889989	0.221905	0.317962	122
68.724	09:07:53.513	43.462229950	1.272889989	0.221905	0.317962	122
68.974	09:07:53.763	43.462229950	1.272889989	0.221905	0.317962	122
69.224	09:07:54.013	43.462229950	1.272889989	0.2	0.317962	122
69.474	09:07:54.263	43.462229950	1.272889989	0.2	0.317962	122
69.724	09:07:54.513	43.462229950	1.272889989	0.2	0.322358	122
69.974	09:07:54.763	43.462229950	1.272889989	0.222286	0.322358	122
70.224	09:07:55.013	43.462229950	1.272889989	0.222286	0.322358	122
70.474	09:07:55.263	43.462229950	1.272889989	0.222286	0.322358	122
70.724	09:07:55.513	43.462229950	1.272889989	0.222286	0.322358	122
70.974	09:07:55.763	43.462229950	1.272889989	0.222095	0.322358	122
71.224	09:07:56.013	43.462229950	1.272889989	0.222095	0.322358	122
71.474	09:07:56.263	43.462229950	1.272889989	0.222095	0.322358	122
71.724	09:07:56.513	43.462229950	1.272889989	0.222095	0.322358	122
71.974	09:07:56.763	43.462229950	1.272889989	0.222286	0.322358	122
72.224	09:07:57.013	43.462229950	1.272889989	0.222286	0.322358	122
72.474	09:07:57.263	43.462229950	1.272889989	0.222286	0.322358	122
72.724	09:07:57.513	43.462229950	1.272889989	0.222286	0.326746	122
72.974	09:07:57.763	43.462229950	1.272889989	0.221714	0.326746	122
73.224	09:07:58.013	43.462229950	1.272889989	0.221714	0.326746	122
73.474	09:07:58.263	43.462229950	1.272889989	0.221714	0.326746	122
73.724	09:07:58.513	43.462229950	1.272889989	0.221714	0.326746	122
73.974	09:07:58.763	43.462229950	1.272889989	0.221524	0.326746	122
74.224	09:07:59.013	43.462229950	1.272889989	0.221524	0.326746	122
74.474	09:07:59.263	43.462229950	1.272889989	0.221524	0.326746	122
74.724	09:07:59.513	43.462229950	1.272889989	0.221524	0.326746	122
74.974	09:07:59.763	43.462229950	1.272889989	0.222095	0.326746	122
75.224	09:08:0.013	43.462229950	1.272889989	0.222095	0.326746	122
75.474	09:08:0.263	43.462229950	1.272889989	0.222095	0.326746	122
75.724	09:08:0.513	43.462229950	1.272889989	0.222095	0.331043	122
75.974	09:08:0.763	43.462229950	1.272889989	0.221524	0.331043	122
76.224	09:08:1.013	43.462229950	1.272889989	0.221524	0.331043	122
76.474	09:08:1.263	43.462229950	1.272889989	0.221524	0.331043	122
76.724	09:08:1.513	43.462229950	1.272889989	0.221524	0.331043	122
76.974	09:08:1.763	43.462229950	1.272889989	0.221905	0.331043	122
77.224	09:08:2.013	43.462229950	1.272889989	0.221905	0.331043	122
77.474	09:08:2.263	43.462229950	1.272889989	0.221905	0.331043	122
77.724	09:08:2.513	43.462229950	1.272889989	0.221905	0.331043	122
77.974	09:08:2.763	43.462229950	1.272889989	0.221714	0.331043	122
78.224	09:08:3.013	43.462229950	1.272889989	0.221714	0.331043	122
78.474	09:08:3.263	43.462229950	1.272889989	0.221714	0.331043	122
78.724	09:08:3.513	43.462229950	1.272889989	0.221714	0.335339	122
78.974	09:08:3.763	43.462229950	1.272889989	0.222476	0.335339	122
79.224	09:08:4.013	43.462229950	1.272889989	0.222476	0.335339	122
79.474	09:08:4.263	43.462229950	1.272889989	0.222476	0.335339	122
79.724	09:08:4.513	43.462229950	1.272889989	0.222476	0.335339	122
79.974	09:08:4.763	43.462229950	1.272889989	0.222286	0.335339	122
80.224	09:08:5.013	43.462229950	1.272889989	0.222286	0.335339	122
80.474	09:08:5.263	43.462229950	1.272889989	0.222286	0.335339	122
80.724	09:08:5.513	43.462229950	1.272889989	0.222286	0.335339	122
80.974	09:08:5.763	43.462229950	1.272889989	0.221714	0.335339	122
81.224	09:08:6.013	43.462229950	1.272889989	0.221714	0.335339	122
81.474	09:08:6.263	43.462229950	1.272889989	0.221714	0.335339	122
81.724	09:08:6.513	43.462229950	1.272889989	0.221714	0.339684	122
81.974	09:08:6.763	43.462229950	1.272889989	0.221905	0.339684	122
82.224	09:08:7.013	43.462229950	1.272889989	0.221905	0.339684	122
82.474	09:08:7.263	43.462229950	1.272889989	0.221905	0.339684	122
82.724	09:08:7.513	43.462229950	1.272889989	0.221905	0.339684	122
82.974	09:08:7.763	43.462229950	1.272889989	0.221905	0.339684	122
83.224	09:08:8.013	43.462229950	1.272889989	0.222095	0.339684	122
83.474	09:08:8.263	43.462229950	1.272889989	0.222095	0.339684	122
83.724	09:08:8.513	43.462229950	1.272889989	0.222095	0.339684	122
83.974	09:08:8.763	43.462229950	1.272889989	0.222095	0.339684	122
84.224	09:08:9.013	43.462229950	1.272889989	0.222286	0.339684	122
84.474	09:08:9.263	43.462229950	1.272889989	0.222286	0.339684	122
84.724	09:08:9.513	43.462229950	1.272889989	0.222286	0.34398	122
84.974	09:08:9.763	43.462229950	1.272889989	0.222286	0.34398	122
85.224	09:08:10.013	43.462229950	1.272889989	0.221714	0.34398	122
85.474	09:08:10.263	43.462229950	1.272889989	0.221714	0.34398	122
85.724	09:08:10.513	43.462229950	1.272889989	0.221714	0.34398	122
85.974	09:08:10.763	43.462229950	1.272889989	0.221714	0.34398	122
86.224	09:08:11.013	43.462229950	1.272889989	0.221905	0.34398	122
86.474	09:08:11.263	43.462229950	1.272889989	0.221905	0.34398	122
86.724	09:08:11.513	43.462229950	1.272889989	0.221905	0.34398	122
86.974	09:08:11.763	43.462229950	1.272889989	0.221905	0.34398	122
87.224	09:08:12.013	43.462229950	1.272889989	0.221905	0.34398	122
87.474	09:08:12.263	43.462229950	1.272889989	0.221905	0.34398	122
87.724	09:08:12.513	43.462229950	1.272889989	0.221905	0.348325	122
87.974	09:08:12.763	43.462229950	1.272889989	0.221905	0.348325	122
88.224	09:08:13.013	43.462229950	1.272889989	0.222857	0.348325	122
88.474	09:08:13.263	43.462229950	1.272889989	0.222857	0.348325	122
88.724	09:08:13.513	43.462229950	1.272889989	0.222857	0.348325	122
88.974	09:08:13.763	43.462229950	1.272889989	0.222857	0.348325	122
89.224	09:08:14.013	43.462229950	1.272889989	0.222095	0.348325	122
89.474	09:08:14.263	43.462229950	1.272889989	0.222095	0.348325	122
89.724	09:08:14.513	43.462229950	1.272889989	0.222095	0.348325	122
89.974	09:08:14.763	43.462229950	1.272889989	0.222095	0.348325	122
90.224	09:08:15.013	43.462229950	1.272889989	0.221905	0.348325	122
90.474	09:08:15.263	43.462229950	1.272889989	0.221905	0.348325	122
90.724	09:08:15.513	43.462229950	1.272889989	0.221905	0.352619	122
90.974	09:08:15.763	43.462229950	1.272889989	0.221905	0.352619	122
91.224	09:08:16.013	43.462229950	1.272889989	0.222286	0.352619	122
91.474	09:08:16.263	43.462229950	1.272889989	0.222286	0.352619	122
91.724	09:08:16.513	43.462229950	1.272889989	0.222286	0.352619	122
91.974	09:08:16.763	43.462229950	1.272889989	0.222286	0.352619	122
92.224	09:08:17.013	43.462229950	1.272889989	0.221714	0.352619	122
92.474	09:08:17.263	43.462229950	1.272889989	0.221714	0.352619	122
92.724	09:08:17.513	43.462229950	1.272889989	0.221714	0.352619	122
92.974	09:08:17.763	43.462229950	1.272889989	0.221714	0.352619	122
93.224	09:08:18.013	43.462229950	1.272889989	0.221905	0.352619	122
93.474	09:08:18.263	43.462229950	1.272889989	0.221905	0.352619	122
93.724	09:08:18.513	43.462229950	1.272889989	0.221905	0.356915	122
93.974	09:08:18.763	43.462229950	1.272889989	0.221905	0.356915	122
94.224	09:08:19.013	43.462229950	1.272889989	0.221905	0.356915	122
94.474	09:08:19.263	43.462229950	1.272889989	0.221905	0.356915	122
94.724	09:08:19.513	43.462229950	1.272889989	0.221905	0.356915	122
94.974	09:08:19.763	43.462229950	1.272889989	0.221905	0.356915	122
95.224	09:08:20.013	43.462229950	1.272889989	0.222095	0.356915	122
